PermitEntranceID,PermitEntranceType,FacilityID,PermitEntranceName,PermitEntranceDescription,District,Town,PermitEntranceAccessible,Longitude,Latitude,CreatedDate,LastUpdatedDate
854,Designated Campsite,253730,Stafford 3,"Stafford Beach is located 3.5 miles north from the Sea Camp dock. There are fire rings with grills at each site. Amenities include cold water showers, a dish washing sink and flush toilets. Water must be treated before drinking (non-potable). Be prepared to hang all food and trash. Beach access is via sandy trail located east of the campground. Most sites are suitable for hanging hammocks. Campsites are numbered and campers may select the site they wish to reserve, depending on availability.",,,false,0.000000,0.000000,2016-12-08,2018-06-14
855,Designated Campsite,253730,Stafford 4,"Stafford Beach is located 3.5 miles north from the Sea Camp dock. There are fire rings with grills at each site. Amenities include cold water showers, a dish washing sink and flush toilets. Water must be treated before drinking (non-potable). Be prepared to hang all food and trash. Beach access is via sandy trail located east of the campground. Most sites are suitable for hanging hammocks. Campsites are numbered and campers may select the site they wish to reserve, depending on availability.",,,false,0.000000,0.000000,2016-12-08,2018-06-14
856,Designated Campsite,253730,Stafford 5,"Stafford Beach is located 3.5 miles north from the Sea Camp dock. There are fire rings with grills at each site. Amenities include cold water showers, a dish washing sink and flush toilets. Water must be treated before drinking (non-potable). Be prepared to hang all food and trash. Beach access is via sandy trail located east of the campground. Most sites are suitable for hanging hammocks. Campsites are numbered and campers may select the site they wish to reserve, depending on availability.",,,false,0.000000,0.000000,2016-12-08,2018-06-14
857,Wilderness,253730,Hickory Hill - Wilderness,"Hickory Hill is located 5.5 miles from the Sea Camp dock in the center of the island; surrounded by a forest of live oak and palmetto which provides plenty of shade. Hiking trails lead in all directions from the campsites, offering access to freshwater lakes, remote stretches of beach one mile east, and the historic Settlement area at the north end of the island. Plum Orchard mansion is located two miles northwest from the campground. Tours are offered on the hour subject to available staffing. A pump well is located 3/4 mile north of the campsite on the Parallel Trail. Water from the well must be treated before drinking (non-potable).",,,false,0.000000,0.000000,2016-12-08,2018-06-14
858,Designated Campsite,253730,Stafford 8,"Stafford Beach is located 3.5 miles north from the Sea Camp dock. There are fire rings with grills at each site. Amenities include cold water showers, a dish washing sink and flush toilets. Water must be treated before drinking (non-potable). Be prepared to hang all food and trash. Beach access is via sandy trail located east of the campground. Most sites are suitable for hanging hammocks. Campsites are numbered and campers may select the site they wish to reserve, depending on availability.",,,false,0.000000,0.000000,2016-12-08,2018-06-14
859,Designated Campsite,253730,Stafford 7,"Stafford Beach is located 3.5 miles north from the Sea Camp dock. There are fire rings with grills at each site. Amenities include cold water showers, a dish washing sink and flush toilets. Water must be treated before drinking (non-potable). Be prepared to hang all food and trash. Beach access is via sandy trail located east of the campground. Most sites are suitable for hanging hammocks. Campsites are numbered and campers may select the site they wish to reserve, depending on availability.",,,false,0.000000,0.000000,2016-12-08,2018-06-14
86,Entry Point,233396,"Moose-Basswood via Prairie Portage (dm,dc)","Method of travel is day use motor. 25 h.p. motor limit. Valid on Moose, Newfound, Sucker and Basswood Lakes (except the paddle only portion of Basswood). Commercial portage service available.  For more information, please contact the Kawishiwi Ranger Station in Ely at 218-365-7561.QUETICO PROVINCIAL PARK: Prairie Portage Ranger Station is available for the nearby Quetico entry point lakes of Basswood River (51), Sarah Lake (52), Kahshahpiwi Lake (53), Agnes Lake (61), and Carp Lake (62).  For more details, please visit: https://www.ontarioparks.com/park/quetico/camping",Kawishiwi District,Ely,false,-91.497790,47.988611,2014-05-02,2018-06-14
860,Wilderness,253730,Brickhill Bluff - Wilderness,"Brickhill Bluff is located 10.5 miles north from Sea Camp dock on a short bluff overlooking the scenic Brickhill River. The campground is situated under a live oak and long leaf pine canopy. Campers may fish, watch for aquatic wildlife and view the evening sunset. A pump well is located within the site. Water from the well must be treated before drinking (non-potable). There are ample trees suitable for hammock use.",,,false,0.000000,0.000000,2016-12-08,2018-06-14
861,Designated Campsite,253730,Sea Camp 1,"Sea Camp is the largest campground located a 1/2 mile from the Sea Camp dock. There are picnic tables, food cages, and designated fire rings with grills at each site. Amenities include cold water showers, flush toilets, a dish washing sink and drinking (potable) water. Cell phones and portable electronics can be charged near the restrooms. A boardwalk allows easy access to the beach. Most sites are suitable for hanging hammocks. There are two group campsites at Sea Camp both with a maximum capacity of 20 people and 10 tents in each of the two sites. Campsites are numbered and campers may select the site they wish to reserve, depending on availability.",,,false,0.000000,0.000000,2016-12-08,2018-06-14
862,Designated Campsite,253730,Sea Camp 2,"Sea Camp is the largest campground located a 1/2 mile from the Sea Camp dock. There are picnic tables, food cages, and designated fire rings with grills at each site. Amenities include cold water showers, flush toilets, a dish washing sink and drinking (potable) water. Cell phones and portable electronics can be charged near the restrooms. A boardwalk allows easy access to the beach. Most sites are suitable for hanging hammocks. There are two group campsites at Sea Camp both with a maximum capacity of 20 people and 10 tents in each of the two sites. Campsites are numbered and campers may select the site they wish to reserve, depending on availability.",,,false,0.000000,0.000000,2016-12-08,2018-06-14
863,Designated Campsite,253730,Sea Camp 3,"Sea Camp is the largest campground located a 1/2 mile from the Sea Camp dock. There are picnic tables, food cages, and designated fire rings with grills at each site. Amenities include cold water showers, flush toilets, a dish washing sink and drinking (potable) water. Cell phones and portable electronics can be charged near the restrooms. A boardwalk allows easy access to the beach. Most sites are suitable for hanging hammocks. There are two group campsites at Sea Camp both with a maximum capacity of 20 people and 10 tents in each of the two sites. Campsites are numbered and campers may select the site they wish to reserve, depending on availability.",,,false,0.000000,0.000000,2016-12-08,2018-06-14
864,Designated Campsite,253730,Stafford 1,"Stafford Beach is located 3.5 miles north from the Sea Camp dock. There are fire rings with grills at each site. Amenities include cold water showers, a dish washing sink and flush toilets. Water must be treated before drinking (non-potable). Be prepared to hang all food and trash. Beach access is via sandy trail located east of the campground. Most sites are suitable for hanging hammocks. Campsites are numbered and campers may select the site they wish to reserve, depending on availability.",,,false,0.000000,0.000000,2016-12-08,2018-06-14
865,Campsite,251865,Sand 6,"Sitting on the cliffs overlooking Justice Bay, this site is a mile north of the Ranger cabin at East Bay and 100 yards south from the staircase at Justice Bay, along the trail. The site has a tent pad, picnic table, bear locker, fire ring, and a stump privy located just south of the site along the trail to the lighthouse.",,,false,0.000000,0.000000,2016-12-08,2018-06-14
866,OHV Pass,249978,Cape Hatteras Off-Road Vehicle Permit,"Cape Hatteras National  Seashore, North Carolina",,,false,0.000000,0.000000,2017-01-19,2018-06-14
867,Group Site,256367,Cliffs Group,Cliffs Group Campground is one mile east of Cliffs Campground. It too lies high above Lake Superior and inland from the North Country Trail. You will not be able to see the lake from the campground in the summer. There are spots along the North Country Trail near the campground to get a glimpse of Grand Island and Lake Superior. One shared fired ring and pit toilet. Visitors must bring water. NO ACCESS TO WATER.,,,false,0.000000,0.000000,2017-03-16,2018-06-14
868,Group Site,256367,Trappers Lake Group,Trappers Lake Group Campground is a little over a mile inland from the North Country Trail and 0.2 miles east of Trappers Lake Campground. It too is on the north shore of Trappers Lake in the Beaver Basin Wilderness. One shared fire ring and pit toilet. Water source is Trappers Lake.  This is a hike-in campground only; kayakers cannot access this campground.,,,false,0.000000,0.000000,2017-03-16,2018-06-14
869,Group Site,256367,Au Sable East Group,Au Sable Point East Group Campground is 0.2 miles west of the Au Sable Light Station and inland from the North Country Trail. The group campsite is surrounded by a coniferous forest. There is access to Lake Superior with a view of the Grand Sable Dunes. One shared fire ring and pit toilet. Water source is Lake Superior. Lake Superior access for kayakers.,,,false,0.000000,0.000000,2017-03-16,2018-06-14
87,Entry Point,233396,"East Bearskin (op,om)","Method of travel is paddle or motor. 25 h.p. motor limit.  Motors allowed on East Bearskin Lake only.  No motors on Alder or Canoe Lakes.  For more information, please call the Gunflint Ranger Station at 218-387-1750.",Gunflint District,Grand Marais,false,-90.397806,48.035611,2014-05-02,2018-06-14
870,Individual Campsite,256367,Pine Bluff,Pine Bluff Campground is on a sandy bluff above Lake Superior just off the North Country Trail. The five campsites are on a sandy open area covered in ferns with pine trees scattered throughout the area. Access the beach and Lake Superior from a trail on the bluff at the entrance to the campground. One shared fire ring and pit toilet. Water source is Lake Superior. Lake Superior access for kayakers.,,,false,0.000000,0.000000,2017-03-16,2018-06-14
871,Individual Campsite,256367,Trappers Lake,Trappers Lake Campground is in the heart of the Beaver Basin Wilderness. The five campsites are on the north shore of Trappers Lake. This campground is a quiet hideaway located about one mile inland from the North Country Trail. One shared fire ring and pit toilet. Water source is Trappers Lake.  This is a hike-in campground only; kayakers cannot access this campground.,,,false,0.000000,0.000000,2017-03-16,2018-06-14
872,Individual Campsite,256367,Sevenmile Creek,"Sevenmile Creek Campground is on the west bank of Sevenmile Creek. The North Country Trail wanders through the campground and past the communal fire ring. The sites are separated by trees, which offer a bit of privacy. Three of the five sites are along the creek. Lake Superior access is on the east side of the creek through the Sevenmile Creek Group Campground. NO toilet. Water source is Sevenmile Creek and Lake Superior. Lake Superior access for kayakers.",,,false,0.000000,0.000000,2017-03-16,2018-06-14
873,Individual Campsite,256367,Lowney Creek,Lowney Creek Campground is one and a half miles from Little Beaver Lake Campground and three miles inland from Lake Superior. Lowney Creek Campground is in the Beaver Basin Wilderness. The four sites are in a meadow scattered with big trees on the south shore of Beaver Lake. Lowney Creek is on the east side of the campground. One shared fire ring and NO toilet. Water source is Lowney Creek and Beaver Lake. Little Beaver Lake is an inland lake with access for kayakers and other paddlers. There is no access to paddle from Little Beaver Lake to Lake Superior. Little Beaver Lake is ideal for canoes.,,,false,0.000000,0.000000,2017-03-16,2018-06-14
874,Individual Campsite,256367,Beaver Creek,"Beaver Creek Campground is on the bluff above Lake Superior and Beaver Creek in the Beaver Basin Wilderness. The six campsites are dispersed throughout the sandy grounds, shaded by pine trees. There is one communal fire ring with a view of Lake Superior.  Shared pit toilet. Water source is Lake Superior and Beaver Creek. Lake Superior access for kayakers.",,,false,0.000000,0.000000,2017-03-16,2018-06-14
875,Individual Campsite,256367,Masse Homestead,Masse Homestead Campground is at the base of the dunes (south side) and sheltered due to the thick forest canopy. The three campsites are close together at the base of the dunes. One shared fire ring and NO toilet.  Visitors must bring water.  NO ACCESS TO WATER.,,,false,0.000000,0.000000,2017-03-16,2018-06-14
876,Individual Campsite,256367,"Grand Sable Lake Campground, Boat-In Only",Grand Sable Lake Campground is the only campground in Pictured Rocks that is boat-in only. Put your vessel in at the Grand Sable Lake boat launch and travel east to this campsite. It rests on the east shore of Grand Sable Lake. One fire ring and pit toilet. Water source is Grand Sable Lake. Grand Sable Lake is ideal for canoes.,,,false,0.000000,0.000000,2017-03-16,2018-06-14
877,Group Site,256367,Masse Homestead Group,Masse Homestead Group Campground is to the west of the regular campground. It too is at the base of the dunes in a thick forest canopy. One shared fire ring and NO toilet.  Visitors must bring water.  NO ACCESS TO WATER.,,,false,0.000000,0.000000,2017-03-16,2018-06-14
878,Individual Campsite,256367,Cliffs,"Cliffs Campground rests high above Lake Superior inland from the North Country Trail. The three campsites are in an open area with little cover between sites. During the summer months when the foliage is at its peak, you cannot see Lake Superior from the campground. There are places along the trail to sneak a peek of Grand Island and the lake. One shared fired ring and pit toilet. Visitors must bring water. NO ACCESS TO WATER.",,,false,0.000000,0.000000,2017-03-16,2018-06-14
879,Individual Campsite,256367,Potato Patch,"Potato Patch Campground is inland from the North Country Trail. Follow a trail through an open field with the sounds of a waterfall at your back. The fire ring is at the entrance to the campground. Follow the trail to the right to reach each of the three sites. Within the campground, the view of Grand Island and Lake Superior is blocked during the summer by the birch and maple leaves. One shared fire ring and pit toilet. Visitors must bring water. NO ACCESS TO WATER.",,,false,0.000000,0.000000,2017-03-16,2018-06-14
88,Entry Point,233396,Brule Lake ONLY (op),"Method of travel is paddle. The access is a boat landing at Brule Lake. Large lake with many campsites. Must camp all nights on Brule Lake (day trips to other lakes are permitted). For more information, please call the Tofte Ranger Station at 218-663-7280.",Tofte District,Tofte,false,-90.644932,47.925660,2014-05-02,2018-06-14
880,Individual Campsite,256367,Mosquito River,"Mosquito River Campground is on the east side of the Mosquito River high above the lake. Depending upon which of the five campsites you choose, you can hear the waves crashing on the cliffs or the Mosquito River flowing into Lake Superior. Shared pit toilet. Water source is Mosquito River and Lake Superior. Lake Superior access for kayakers. NO CAMPFIRES.",,,false,0.000000,0.000000,2017-03-16,2018-06-14
881,Individual Campsite,256367,Chapel Beach,"Chapel Beach Campground sits on the sand bluff above Chapel Beach and Lake Superior. As you wind your way along the campground trail, the first three sites are hidden in the trees and offer a bit of privacy. The fourth site provides a view of Lake Superior and the cliff line. The fifth site is hidden among the ferns and pine trees. Shared pit toilet. Water source is Chapel Creek and Lake Superior. Lake Superior access for kayakers. NO CAMPFIRES.",,,false,0.000000,0.000000,2017-03-16,2018-06-14
882,Individual Campsite,256367,Coves,"Coves Campground is inland from the North Country Trail, hidden behind the pine trees and ferns. There are two entry points to the campground. The campground trail leads through the forest where you will find five campsites and two designated metal communal fire rings. There is Lake Superior and beach access from the bluff along the North Country Trail. Water source is Lake Superior. Shared pit toilet. Lake Superior access for kayakers.",,,false,0.000000,0.000000,2017-03-16,2018-06-14
883,Individual Campsite,256367,Benchmark,"Benchmark Campground is on a sandy bluff above Lake Superior. The six campsites are sandy and open. There are social trails that lead down to Lake Superior, but it is a steep climb back to your campsite. When hiking from the west, walk through Twelvemile Beach Campground to the trailhead and day use area to connect back to the North Country Trail. Two shared fire rings and a pit toilet. Water source is Lake Superior. Lake Superior access for kayakers.",,,false,0.000000,0.000000,2017-03-16,2018-06-14
884,Individual Campsite,256367,AuSable East,"Au Sable Point East Campground is next to the Au Sable Point East Group Campground. Due to the dense forest, you are unable to see the neighboring campground. The six campsites are scattered throughout the trees. Shared fire ring and pit toilet. Water source is Lake Superior. Lake Superior access for kayakers.",,,false,0.000000,0.000000,2017-03-16,2018-06-14
885,Group Site,256367,Lowney Creek Group,Lowney Creek Group Campground is one mile from Little Beaver Lake campground and two and a half miles inland from Lake Superior. Lowney Creek Group Campground is in the Beaver Basin Wilderness. The trail to the campground follows the Beaver Lake shoreline. Water source is Beaver Lake. One shared fire ring and NO toilet. Little Beaver Lake is an inland lake with access for kayakers and other paddlers. There is no access to paddle from Little Beaver Lake to Lake Superior.  Little Beaver Lake is ideal for canoes.,,,false,0.000000,0.000000,2017-03-16,2018-06-14
886,Group Site,256367,Sevenmile Creek Group,"Sevenmile Creek Group Campground is on the east side of Sevenmile Creek. The North Country Trail guides you over a foot bridge, through the woods and opens up into the group site. It is a wide open area with access to Lake Superior. One shared fire ring and NO toilet. Water source is Sevenmile Creek and Lake Superior. Lake Superior access for kayakers.",,,false,0.000000,0.000000,2017-03-16,2018-06-14
887,Group Site,256367,Mosquito River Group,"Mosquito River Group Campground is on the west side of Mosquito River just a few steps away from the North Country Trail. There is a bluff near the campsite overlooking Lake Superior, which provides easy access to Mosquito Beach and the river. Shared pit toilet. Water source is Mosquito River and Lake Superior. Lake Superior access for kayakers. NO CAMPFIRES.",,,false,0.000000,0.000000,2017-03-16,2018-06-14
888,Group Site,256367,Coves Group,"Coves Group Campground is three miles east of Chapel Beach. You are still up on the cliff line, but have started your descent towards Twelvemile Beach. Hike east on the North Country Trail about a quarter mile to find a trail to a small cove and beach on Lake Superior; this is where you have access to water. One shared fire ring and pit toilet. No access for kayakers due to 1/4 mile portage.",,,false,0.000000,0.000000,2017-03-16,2018-06-14
889,Parking Space,258488,Lottery,http://www.nps.gov/grsm/naturescience/fireflies.htm,,,false,0.000000,0.000000,2017-04-06,2018-06-14
89,Entry Point,233396,Moose/Portage River NORTH (op),"Method of travel is paddle. Access is a 160-rod portage heading north from the Echo Trail to the Moose River.  For more information, please call the LaCroix Ranger District in Cook at 218-666-0020",LaCroix District,Cook,false,-92.100620,48.122903,2014-05-02,2018-06-14
890,Medium Space,272278,10e,4:00-5:00 pm Medium Vehicle Space 10,,,false,0.000000,0.000000,2018-01-25,2018-06-14
891,Large Space,272278,03d,3:00-4:45 pm Large Vehicle Space 03,,,false,0.000000,0.000000,2018-01-25,2018-06-14
892,Large Space,272278,06d,3:00-4:45 pm Large Vehicle Space 06,,,false,0.000000,0.000000,2018-01-25,2018-06-14
893,Medium Space,272278,09d,3:00-4:45 pm Medium Vehicle Space 09,,,false,0.000000,0.000000,2018-01-25,2018-06-14
894,Medium Space,272278,12d,3:00-4:45 pm Medium Vehicle Space 12,,,false,0.000000,0.000000,2018-01-25,2018-06-14
895,Large Space,272278,01e,4:00-5:00 pm Large Vehicle Space 01,,,false,0.000000,0.000000,2018-01-25,2018-06-14
896,Large Space,272278,04e,4:00-5:00 pm Large Vehicle Space 04,,,false,0.000000,0.000000,2018-01-25,2018-06-14
897,Large Space,272278,04f,4:00-5:45 pm Large Vehicle Space 04,,,false,0.000000,0.000000,2018-01-25,2018-06-14
898,Medium Space,272278,07f,4:00-5:45 pm Medium Vehicle Space 07,,,false,0.000000,0.000000,2018-01-25,2018-06-14
899,Medium Space,272278,10f,4:00-5:45 pm Medium Vehicle Space 10,,,false,0.000000,0.000000,2018-01-25,2018-06-14
9,Entry Point,233396,From Big Lake (op),"Method of travel is paddle. Access LaPond Lake with a 160 rod portage from Big Lake. For more information, please contact the Kawishiwi Ranger Station in Ely at 218-365-7561",Kawishiwi District,Ely,false,-91.990720,48.091812,2014-05-02,2018-06-14
90,Entry Point,233396,Moose River SOUTH (op),"Method of travel is paddle. Access is a canoe landing and three portages to enter Big Moose Lake. NOTE. Use EP #16 for Moose River travel NORTH of the Echo Trail. For more information, please call the LaCroix Ranger District in Cook at 218-666-0020.",LaCroix District,Cook,false,-92.131310,48.072200,2014-05-02,2018-06-14
900,Large Space,272278,02e,4:45-6:30 pm Large Vehicle Space 02,,,false,0.000000,0.000000,2018-01-25,2018-06-14
901,Large Space,272278,05e,4:45-6:30 pm Large Vehicle Space 05,,,false,0.000000,0.000000,2018-01-25,2018-06-14
902,Medium Space,272278,07a,08:00-9:45 am Medium Vehicle Space 07,,,false,0.000000,0.000000,2018-01-25,2018-06-14
903,Medium Space,272278,10a,08:00-9:45 am Medium Vehicle Space 10,,,false,0.000000,0.000000,2018-01-25,2018-06-14
904,Medium Space,272278,12a,09:00-10:45 am Medium Vehicle Space 12,,,false,0.000000,0.000000,2018-01-25,2018-06-14
905,Medium Space,272278,08f,6:45-7:45 pm Medium Vehicle Space 08,,,false,0.000000,0.000000,2018-01-25,2018-06-14
906,Large Space,272278,04c,12:00-1:45 pm Large Vehicle Space 04,,,false,0.000000,0.000000,2018-01-25,2018-06-14
907,Medium Space,272278,08c,12:45-2:30 pm Medium Vehicle Space 08,,,false,0.000000,0.000000,2018-01-25,2018-06-14
908,Large Space,272278,04a,08:00-9:45 am Large Vehicle Space 04,,,false,0.000000,0.000000,2018-01-25,2018-06-14
909,Large Space,272278,04b,10:00-11:45 am Large Vehicle Space 04,,,false,0.000000,0.000000,2018-01-25,2018-06-14
91,Entry Point,233396,Clearwater Lake (dm),"Method of travel is day use motor. 10 h.p. motor limit. No motors allowed (use or possession) west of Three Mile Island. For more information, please contact the Gunflint Ranger Station in Grand Marais at 218-387-1750.",Gunflint District,Grand Marais,false,-90.381775,48.071197,2014-05-02,2018-06-14
910,Medium Space,272278,07b,10:00-11:45 am Medium Vehicle Space 07,,,false,0.000000,0.000000,2018-01-25,2018-06-14
911,Medium Space,272278,10b,10:00-11:45 am Medium Vehicle Space 10,,,false,0.000000,0.000000,2018-01-25,2018-06-14
912,Large Space,272278,02b,10:45-12:30 am Large Vehicle Space 02,,,false,0.000000,0.000000,2018-01-25,2018-06-14
913,Large Space,272278,05b,10:45-12:30 am Large Vehicle Space 05,,,false,0.000000,0.000000,2018-01-25,2018-06-14
914,Medium Space,272278,08b,10:45-12:30 am Medium Vehicle Space 08,,,false,0.000000,0.000000,2018-01-25,2018-06-14
915,Medium Space,272278,11b,10:45-12:30 am Medium Vehicle Space 11,,,false,0.000000,0.000000,2018-01-25,2018-06-14
916,Medium Space,272278,07c,12:00-1:45 pm Medium Vehicle Space 07,,,false,0.000000,0.000000,2018-01-25,2018-06-14
917,Medium Space,272278,10c,12:00-1:45 pm Medium Vehicle Space 10,,,false,0.000000,0.000000,2018-01-25,2018-06-14
918,Large Space,272278,02c,12:45-2:30 pm Large Vehicle Space 02,,,false,0.000000,0.000000,2018-01-25,2018-06-14
919,Large Space,272278,05c,12:45-2:30 pm Large Vehicle Space 05,,,false,0.000000,0.000000,2018-01-25,2018-06-14
92,Entry Point,233396,"Seagull Lake (op,om)","Method of travel is paddle or motor. 10 h.p. motor limit.  No motors (use or possession) west of Three Mile Island.  Large lake with several campsites.  Landing at Seagull lake. For more information, please call the Gunflint Ranger Station at 218-387-1750.",Gunflint District,Grand Marais,false,-90.869297,48.146944,2014-05-02,2018-06-14
920,Medium Space,272278,11c,12:45-2:30 pm Medium Vehicle Space 11,,,false,0.000000,0.000000,2018-01-25,2018-06-14
921,Large Space,272278,05f,6:45-7:45 pm Large Vehicle Space 05,,,false,0.000000,0.000000,2018-01-25,2018-06-14
922,Large Space,272278,01b,10:00-11:45 am Large Vehicle Space 01,,,false,0.000000,0.000000,2018-01-25,2018-06-14
923,Medium Space,272278,11f,6:45-7:45 pm Medium Vehicle Space 11,,,false,0.000000,0.000000,2018-01-25,2018-06-14
924,Large Space,272278,02a,08:45-10:30 am Large Vehicle Space 02,,,false,0.000000,0.000000,2018-01-25,2018-06-14
925,Medium Space,272278,12e,5:00-6:45 pm Medium Vehicle Space 12,,,false,0.000000,0.000000,2018-01-25,2018-06-14
926,Large Space,272278,01g,6:00-7:45 pm Large Vehicle Space 01,,,false,0.000000,0.000000,2018-01-25,2018-06-14
927,Large Space,272278,04g,6:00-7:45 pm Large Vehicle Space 04,,,false,0.000000,0.000000,2018-01-25,2018-06-14
928,Medium Space,272278,07g,6:00-7:45 pm Medium Vehicle Space 07,,,false,0.000000,0.000000,2018-01-25,2018-06-14
929,Medium Space,272278,10g,6:00-7:45 pm Medium Vehicle Space 10,,,false,0.000000,0.000000,2018-01-25,2018-06-14
93,Entry Point,233396,South Hegman Lake (op),"Method of travel is paddle. Access is an 80-rod portage to South Hegman. Trip options with additional portages. For more information, please contact the Kawishiwi Ranger Station in Ely at 218-365-7561.",Kawishiwi District,Ely,false,-91.925100,48.024000,2014-05-02,2018-06-14
930,Large Space,272278,02f,6:45-7:45 pm Large Vehicle Space 02,,,false,0.000000,0.000000,2018-01-25,2018-06-14
931,Medium Space,272278,07e,4:00-5:00 pm Medium Vehicle Space 07,,,false,0.000000,0.000000,2018-01-25,2018-06-14
932,Large Space,272278,01f,4:00-5:45 pm Large Vehicle Space 01,,,false,0.000000,0.000000,2018-01-25,2018-06-14
933,Large Space,272278,04d,2:00-3:45 pm Large Vehicle Space 04,,,false,0.000000,0.000000,2018-01-25,2018-06-14
934,Large Space,272278,01a,08:00-9:45 am Large Vehicle Space 01,,,false,0.000000,0.000000,2018-01-25,2018-06-14
935,Large Space,272278,03c,1:00-2:45 pm Large Vehicle Space 03,,,false,0.000000,0.000000,2018-01-25,2018-06-14
936,Large Space,272278,06c,1:00-2:45 pm Large Vehicle Space 06,,,false,0.000000,0.000000,2018-01-25,2018-06-14
937,Medium Space,272278,09c,1:00-2:45 pm Medium Vehicle Space 09,,,false,0.000000,0.000000,2018-01-25,2018-06-14
938,Medium Space,272278,12c,1:00-2:45 pm Medium Vehicle Space 12,,,false,0.000000,0.000000,2018-01-25,2018-06-14
939,Large Space,272278,01d,2:00-3:45 pm Large Vehicle Space 01,,,false,0.000000,0.000000,2018-01-25,2018-06-14
94,Entry Point,233396,Sioux-Hustler Trail (oh),"Method of travel is hiking. 25 mile loop. Primitive trail is not well-maintained. For more information, please call the LaCroix Ranger District in Cook at 218-666-0020.",LaCroix District,Cook,false,-92.190070,48.141330,2014-05-02,2018-06-14
940,Medium Space,272278,08e,4:45-6:30 pm Medium Vehicle Space 08,,,false,0.000000,0.000000,2018-01-25,2018-06-14
941,Medium Space,272278,11e,4:45-6:30 pm Medium Vehicle Space 11,,,false,0.000000,0.000000,2018-01-25,2018-06-14
942,Large Space,272278,03e,5:00-6:45 pm Large Vehicle Space 03,,,false,0.000000,0.000000,2018-01-25,2018-06-14
943,Large Space,272278,06e,5:00-6:45 pm Large Vehicle Space 06,,,false,0.000000,0.000000,2018-01-25,2018-06-14
944,Medium Space,272278,09e,5:00-6:45 pm Medium Vehicle Space 09,,,false,0.000000,0.000000,2018-01-25,2018-06-14
945,Large Space,272278,05d,2:45-4:30 pm Large Vehicle Space 05,,,false,0.000000,0.000000,2018-01-25,2018-06-14
946,Medium Space,272278,08d,2:45-4:30 pm Medium Vehicle Space 08,,,false,0.000000,0.000000,2018-01-25,2018-06-14
947,Medium Space,272278,11d,2:45-4:30 pm Medium Vehicle Space 11,,,false,0.000000,0.000000,2018-01-25,2018-06-14
948,Large Space,272278,03a,09:00-10:45 am Large Vehicle Space 03,,,false,0.000000,0.000000,2018-01-25,2018-06-14
949,Large Space,272278,05a,08:45-10:30 am Large Vehicle Space 05,,,false,0.000000,0.000000,2018-01-25,2018-06-14
95,Entry Point,233396,Blandin Trail (oh),"Method of travel is hiking. Winter route to Lamb Lake 2.4miles. For more information, please call the LaCroix Ranger District in Cook at 218-666-0020.",LaCroix District,Cook,false,-92.128889,48.138256,2014-05-02,2018-06-14
950,Medium Space,272278,08a,08:45-10:30 am Medium Vehicle Space 08,,,false,0.000000,0.000000,2018-01-25,2018-06-14
951,Medium Space,272278,11a,08:45-10:30 am Medium Vehicle Space 11,,,false,0.000000,0.000000,2018-01-25,2018-06-14
952,Large Space,272278,06a,09:00-10:45 am Large Vehicle Space 06,,,false,0.000000,0.000000,2018-01-25,2018-06-14
953,Medium Space,272278,09a,09:00-10:45 am Medium Vehicle Space 09,,,false,0.000000,0.000000,2018-01-25,2018-06-14
954,Large Space,272278,03b,11:00-12:45 am Large Vehicle Space 03,,,false,0.000000,0.000000,2018-01-25,2018-06-14
955,Large Space,272278,06b,11:00-12:45 am Large Vehicle Space 06,,,false,0.000000,0.000000,2018-01-25,2018-06-14
956,Medium Space,272278,09b,11:00-12:45 am Medium Vehicle Space 09,,,false,0.000000,0.000000,2018-01-25,2018-06-14
957,Medium Space,272278,12b,11:00-12:45 am Medium Vehicle Space 12,,,false,0.000000,0.000000,2018-01-25,2018-06-14
958,Large Space,272278,01c,12:00-1:45 pm Large Vehicle Space 01,,,false,0.000000,0.000000,2018-01-25,2018-06-14
959,Medium Space,272278,07d,2:00-3:45 pm Medium Vehicle Space 07,,,false,0.000000,0.000000,2018-01-25,2018-06-14
96,Entry Point,233396,Angleworm Lake Trail (oh),"Method of travel is hiking. 12 mile loop trail. For more information, please contact the Kawishiwi Ranger Station in Ely at 218-365-7561.",Kawishiwi District,Ely,false,-91.929444,48.063333,2014-05-02,2018-06-14
960,Medium Space,272278,10d,2:00-3:45 pm Medium Vehicle Space 10,,,false,0.000000,0.000000,2018-01-25,2018-06-14
961,Large Space,272278,02d,2:45-4:30 pm Large Vehicle Space 02,,,false,0.000000,0.000000,2018-01-25,2018-06-14
962,Trailhead,273374,Road Canyon,"The elevation in the upper ends of Road Canyon begins at approximately 6,200 feet and drops to 4,900 feet at the lower ends. The walls of the canyon vary from 100 feet in the upper ends to over 500 feet in the lower ends. Erosion of the colorful Cedar Mesa Sandstone has created a layer cake effect of multiple tiers, especially in the middle and lower sections of the canyon. There are numerous archaeological sites present. Please take care when visiting these fragile sites. There are no maintained trails. Routes generally follow the mostly dry creek bed. There are long stretches of slickrock, with several pour-offs to negotiate. The canyon bottom is not as lush as some of the other Cedar Mesa canyons, and shade is at a minimum.",,,false,0.000000,0.000000,2018-02-15,2018-06-14
