RecAreaAddressID,RecAreaID,RecAreaAddressType,RecAreaStreetAddress1,RecAreaStreetAddress2,RecAreaStreetAddress3,City,PostalCode,AddressStateCode,AddressCountryCode,LastUpdatedDate
857428,2817,Physical,54 Elm Street,,,Woodstock,VT,05091     ,USA,2020-03-19
857429,13964,Physical,"450 Auburn Avenue, NE",,,Atlanta,GA,30312,USA,2020-03-19
857430,13542,Physical,1850 West Basin Drive SW,,,Washington,DC,20024,USA,2020-03-19
857431,13542,Mailing,900 Ohio Drive SW,,,Washington,DC,20024,USA,2020-03-19
857432,2822,Physical,Martin Van Buren NHS,1013 Old Post Road,,Kinderhook,NY,12106-3605,USA,2020-03-19
857433,13965,Physical,1318 Vermont Avenue NW,,,Washington,DC,20005,USA,2020-03-19
857436,13967,Physical,296 S 1400 E,,,Jerome,ID,83338,USA,2020-03-19
857437,13967,Mailing,PO Box 570,,,Hagerman,ID,83332,USA,2020-03-19
857438,2825,Physical,Minute Man Visitor Center,Eastern entrance of the park just off I-95 on Rt 2A.,,Lincoln,MA,01742     ,USA,2020-03-19
857439,2825,Mailing,North Bridge Visitor Center / Park Head Quarters,174 Liberty St.,,Concord,MA,01742     ,USA,2020-03-19
857440,2826,Physical,24545 Cottonwood Road,,,Philip,SD,57567,USA,2020-03-19
857441,2827,Physical,120 W. Kellogg Blvd.,,,Saint Paul,MN,55101,USA,2020-03-19
857442,2827,Mailing,"111 E. Kellogg Blvd., Suite 105",,,Saint Paul,MN,55101,USA,2020-03-19
857443,14438,Physical,Mississippi Delta National Heritage Area,The Delta Center for Culture and Learning at Delta State University,1003 W. SUNFLOWER ROAD EWING 130,CLEVELAND,MS,38733,USA,2020-03-19
857444,14438,Mailing,Mississippi Delta National Heritage Area,The Delta Center for Culture & Learning,DSU Box 3152,Cleveland,MS,38733,USA,2020-03-19
857445,14511,Physical,Mississippi Gulf Coast National Heritage Area,Mississippi Department of Marine Resources,1141 Bayview Avenue,Biloxi,MS,39530,USA,2020-03-19
857446,14439,Physical,Mississippi Hills Heritage Area Alliance,"398 East Main Street, Suite 115",,Tupelo,MS,38804,USA,2020-03-19
857447,2828,Physical,508 East 2nd Street,,,Yankton,SD,57078,USA,2020-03-19
857448,2831,Physical,2701 Barstow Road,,,Barstow,CA,92311,USA,2020-03-19
857449,2832,Physical,5201 Urbana Pike,,,Frederick,MD,21704,USA,2020-03-19
857450,2832,Mailing,4632 Araby Church Road,,,Frederick,MD,21704,USA,2020-03-19
857453,2830,Physical,40 Patriots Hall Dr.,,,Currie,NC,28435,USA,2020-03-19
857454,2834,Physical,National Trails,Mormon Pioneer National Historic Trail,120 South Federal Place,Santa Fe,NM,87501,USA,2020-03-19
857455,2836,Physical,30 Washington Place,,,Morristown,NJ,07960     ,USA,2020-03-19
857456,12729,Physical,"200 Renaissance Center, Suite 3148",,,Detroit,MI,48243,USA,2020-03-19
857457,2835,Physical,55210 238th Avenue East,,,Ashford,WA,98304,USA,2020-03-19
857458,2837,Physical,13000 Highway 244,"Building 31, Suite 1",,Keystone,SD,57751,USA,2020-03-19
857460,14440,Physical,Muscle Shoals National Heritage Area,468 N. Court St.,,Florence,AL,35630,USA,2020-03-19
857461,14440,Mailing,Muscle Shoals National Heritage Area,UNA Box 5231,,Florence,AL,35632,USA,2020-03-19
857462,2871,Physical,640 South Canal Street,,,Natchez,MS,39120,USA,2020-03-19
857463,2871,Mailing,640 South Canal Street,Suite E,,Natchez,MS,39120,USA,2020-03-19
857464,2872,Physical,2680 Natchez Trace Parkway,,,Tupelo,MS,38804,USA,2020-03-19
857465,5448,Physical,2680 Natchez Trace Parkway,,,Tupelo,MS,38804,USA,2020-03-19
857466,12730,Physical,16 South Williams St.,,,Dayton,OH,45402,USA,2020-03-19
857467,2869,Physical,1900 Anacostia Drive SE,,,Washington,DC,20020,USA,2020-03-19
857468,2870,Physical,900 Ohio Drive SW,,,Washington,DC,20024,USA,2020-03-19
857469,2847,Physical,National Park of American Samoa,"MHJ Building, 2nd Floor",,Pago Pago,AS,96799,USA,2020-03-19
857470,5190,Physical,26 Wall Street,,,New York,NY,10007,USA,2020-03-19
857471,2867,Physical,At the end of UT-275,"Approximately 45 minutes' drive west of Blanding, Utah",,Lake Powell,UT,84533,USA,2020-03-19
857472,2867,Mailing,HC-60 Box 1,,,Lake Powell,UT,84533-0001,USA,2020-03-19
857473,2873,Physical,End of AZ Highway 564,,,Shonto,AZ,86054,USA,2020-03-19
857474,2873,Mailing,P.O. Box 7717,,,Shonto,AZ,86045,USA,2020-03-19
857476,13528,Physical,Field Road,,,Guilford,CT,06437     ,USA,2020-03-19
857477,13528,Mailing,15 State Street,,,Boston,MA,02109     ,USA,2020-03-19
857478,2892,Physical,15 Springfield Rd,,,"New Lisbon, Pemberton Township",NJ,08064     ,USA,2020-03-19
857479,2892,Mailing,New Jersey Pinelands Commission,15 Springfield Road,PO Box 359,New Lisbon,NJ,08064     ,USA,2020-03-19
857480,2838,Physical,916 North Peters St,,,New Orleans,LA,70116,USA,2020-03-19
857481,2838,Mailing,419 Decatur St,,,New Orleans,LA,70116,USA,2020-03-19
857482,2840,Physical,104 Main Street,,,Glen Jean,WV,25846,USA,2020-03-19
857483,2840,Mailing,"P.O. Box 246, 104 Main Street",,,Glen Jean,WV,25846,USA,2020-03-19
857484,2839,Physical,Nez Perce National Historical Park,39063 US Hwy 95,,Lapwai,ID,83540-9715,USA,2020-03-19
857485,13529,Physical,P.O. Box 1932,125 Timon Hall,,Niagara University,NY,14109,USA,2020-03-19
857486,2841,Physical,304 Washington Ave.,,,Nicodemus,KS,67625-3015,USA,2020-03-19
857487,2843,Physical,Ninety Six National Historic Site,1103 Hwy 248,,Ninety Six,SC,29666,USA,2020-03-19
857488,2842,Physical,214 W US Highway 20,,,Valentine,NE,69201,USA,2020-03-19
857489,2844,Physical,171 3rd Ave,,,Kotzebue,AK,99752,USA,2020-03-19
857490,2844,Mailing,PO Box 1029,,,Kotzebue,AK,99752,USA,2020-03-19
857491,2845,Physical,810 State Route 20,,,Sedro-Woolley,WA,98284,USA,2020-03-19
857492,2846,Physical,"318 East Main Street, Suite K",,,Lowell,MI,49331,USA,2020-03-19
857493,2877,Physical,208 N. Maiden Street,,,Wartburg,TN,37887,USA,2020-03-19
857494,2878,Physical,1207 Emery Hwy,,,Macon,GA,31217,USA,2020-03-19
857495,12731,Physical,217 Elm Street,,,Oil City,PA,16301,USA,2020-03-19
857496,2879,Physical,Oklahoma City National Memorial,"301 NW 6th Street, Suite 305",,Oklahoma City,OK,73102-0676,USA,2020-03-19
857497,2879,Mailing,Oklahoma City National Memorial,PO Box 676,,Oklahoma City,OK,73101-0676,USA,2020-03-19
857498,12732,Physical,National Trails,Old Spanish National Historic Trail,120 South Federal Place,Santa Fe,NM,87501,USA,2020-03-19
857499,12732,Mailing,National Trails,Old Spanish National Historic Trail,PO Box 728,Santa Fe,NM,87504,USA,2020-03-19
857500,2881,Physical,Olympic National Park Visitor Center,3002 Mount Angeles Road,,Port Angeles,WA,98362,USA,2020-03-19
857501,2881,Mailing,600 E. Park Avenue,,,Port Angeles,WA,98362,USA,2020-03-19
857502,1719,Physical,National Trails,Oregon National Historic Trail,120 South Federal Place,Santa Fe,NM,87501,USA,2020-03-19
857503,1719,Mailing,National Trails,Oregon National Historic Trail,PO Box 728,Santa Fe,NM,87504,USA,2020-03-19
857504,2883,Physical,19000 Caves Hwy,,,Cave Junction,OR,97523,USA,2020-03-19
857505,2885,Physical,10 Organ Pipe Drive,,,Ajo,AZ,85321,USA,2020-03-19
857506,2848,Physical,4001 Chesnee Hwy,,,Gaffney,SC,29341,USA,2020-03-19
857507,2848,Mailing,338 New Pleasant Road,,,Gaffney,SC,29341,USA,2020-03-19
857508,13971,Physical,Bald Eagle Road,,,Oxon Hill,MD,20745,USA,2020-03-19
857509,13971,Mailing,6411 Oxon Hill Road,,,Oxon Hill,MD,20745,USA,2020-03-19
857510,2850,Physical,404 Watercress Drive,,,Van Buren,MO,63965,USA,2020-03-19
857511,2850,Mailing,P.O. Box 490,,,Van Buren,MO,63965,USA,2020-03-19
857512,2853,Physical,20420 Park Road 22,,,Corpus Christi,TX,78418,USA,2020-03-19
857513,2853,Mailing,P.O. Box 181300,,,Corpus Christi,TX,78480,USA,2020-03-19
857514,2851,Physical,7200 Paredes Line Road,,,Brownsville,TX,78526,USA,2020-03-19
857515,2851,Mailing,"1623 Central Blvd., Suite 213",,,Brownsville,TX,78520,USA,2020-03-19
857516,2854,Physical,345 East Riverside Drive,,,St. George,UT,84790,USA,2020-03-19
857517,13531,Physical,72 McBride Avenue,,,Paterson,NJ,07501     ,USA,2020-03-19
857518,2886,Physical,15930 E Hwy 62,,,Garfield,AR,72732,USA,2020-03-19
857519,2855,Physical,Pecos National Historical Park,1 Peach Drive,,Pecos,NM,87552,USA,2020-03-19
857520,2855,Mailing,Pecos National Historical Park,P.O. Box 418,,Pecos,NM,87552,USA,2020-03-19
857521,2852,Physical,"1 Pennsylvania Ave, NW",,,Washington,DC,20002,USA,2020-03-19
857522,2852,Mailing,900 Ohio Drive SW,,,Washington,DC,20024,USA,2020-03-19
857525,2887,Physical,Petersburg National Battlefield,Eastern Front Unit Visitor Center,5001 Siege Road,Petersburg,VA,23803,USA,2020-03-19
857526,2887,Mailing,Petersburg National Battlefield,1539 Hickory Hill Road,,Petersburg,VA,23803,USA,2020-03-19
857529,2888,Physical,Visitor Information Center,Unser Blvd. NW at Western Trail,GPS Lat: 35.139   GPS Long: -106.711,Albuquerque,NM,87120,USA,2020-03-19
857530,2888,Mailing,Headquarters Administration Offices,6001 Unser Blvd. NW,,Albuquerque,NM,87120,USA,2020-03-19
857531,2895,Physical,N8391 Sand Point Road,,,Munising,MI,49862,USA,2020-03-19
857532,2895,Mailing,P.O. Box 40,,,Munising,MI,49862,USA,2020-03-19
857533,2893,Physical,5000 Highway 146,,,Paicines,CA,95043,USA,2020-03-19
857534,2858,Physical,Pipe Spring National Monument,,406 Pipe Springs Road,Fredonia,AZ,86022,USA,2020-03-19
857535,2858,Mailing,Pipe Spring National Monument,HC 65 Box 5,406 Pipe Springs Road,Fredonia,AZ,86022,USA,2020-03-19
857536,2894,Physical,36 Reservation Ave,,,Pipestone,MN,56164,USA,2020-03-19
857537,2857,Physical,3400 Bryan Point Road,,,Accokeek,MD,20607,USA,2020-03-19
857538,2857,Mailing,13551 Fort Washington Road,,,Fort Washington,MD,20616,USA,2020-03-19
857539,2864,Physical,1 Bear Valley Road,,,Point Reyes Station,CA,94956,USA,2020-03-19
857540,2860,Physical,National Trails,Pony Express National Historic Trail,120 South Federal Place,Santa Fe,NM,87501,USA,2020-03-19
857541,2860,Mailing,National Trails Intermountain Region,Pony Express National Historic Trail,PO Box 728,Santa Fe,NM,87504,USA,2020-03-19
857542,13974,Physical,4202 Alhambra Ave,,,Martinez,CA,94553,USA,2020-03-19
857543,2862,Physical,Potomac Heritage NST Office,National Park Service,1100 Ohio Drive SW,Washington,DC,20242,USA,2020-03-19
857544,2862,Mailing,Potomac Heritage NST Office,P. O. Box B,,Harpers Ferry,WV,25425,USA,2020-03-19
857545,2863,Physical,6859 Hwy. 577,,,Pioneer,LA,71266,USA,2020-03-19
857546,13534,Physical,412 Division Street,,,Hope,AR,71801,USA,2020-03-19
857547,13534,Mailing,117 South Hervey St.,,,Hope,AR,71801,USA,2020-03-19
857548,13975,Physical,"1450 Pennsylvania Ave., NW",,,Washington,DC,20230,USA,2020-03-19
857549,13975,Mailing,1849 C Street NW,Room 1426,,Washington,DC,20240,USA,2020-03-19
857550,2865,Physical,Presidio of San Francisco,,,San Francisco,CA,94129,USA,2020-03-19
857551,2865,Mailing,"Fort Mason, Bldg. 201",,,San Francisco,CA,94123,USA,2020-03-19
857552,2896,Physical,18170 Park Entrance Road,,,Triangle,VA,22172,USA,2020-03-19
857553,2896,Mailing,18100 Park Headquarters Road,,,Triangle,VA,22172,USA,2020-03-19
857554,13976,Physical,Highway 160,,,Honaunau,HI,96726,USA,2020-03-19
857555,13976,Mailing,PO BOX 129,,,Honaunau,HI,96726,USA,2020-03-19
857556,13977,Physical,Pu'ukohola Heiau National Historic Site,62-3601 Kawaihae Road,,Kawaihae,HI,96743,USA,2020-03-19
857557,14509,Physical,11141 S. Cottage Grove Avenue,,,Chicago,IL,60628,USA,2020-03-19
857558,14509,Mailing,11111 S Forrestville Ave,,,Chicago,IL,60628,USA,2020-03-19
857559,2899,Physical,"203 B Main Street, 2nd Floor",P.O. Box 29,,Danielson,CT,06239     ,USA,2020-03-19
857562,2901,Physical,1111 Second Street,,,Crescent City,CA,95531,USA,2020-03-19
857565,2903,Physical,Rio Grande Wild & Scenic River,1 Panther Junction,,Big Bend National Park,TX," 79834    ",USA,2020-03-19
857566,2903,Mailing,Rio Grande Wild & Scenic River,c/o Big Bend National Park,PO Box 129,Big Bend National Park,TX," 79834    ",USA,2020-03-19
857567,13535,Physical,1403 East Elm Street,,,Monroe,MI,48162,USA,2020-03-19
857568,12734,Physical,623 E. Eighth Avenue,,,Homestead,PA,15120,USA,2020-03-19
857569,2905,Physical,"5200 Glover Rd, NW",,,Washington,DC,20015,USA,2020-03-19
857570,2905,Mailing,"3545 Williamsburg Lane, NW",,,Washington,DC,20008,USA,2020-03-19
857571,2907,Physical,1000 US Hwy 36,,,Estes Park,CO,80517,USA,2020-03-19
857572,2909,Physical,282 North Main Street,,,Providence,RI,02903     ,USA,2020-03-19
857573,2904,Physical,PO Box 129,,,Lubec,ME,04652     ,USA,2020-03-19
857574,2908,Physical,"1414 Harbour Way South, Suite 3000",,,Richmond,CA,94804,USA,2020-03-19
857575,2910,Physical,3729 County Road 98,,,Bridgeport,AL,35740,USA,2020-03-19
857576,2918,Physical,12 Sagamore Hill Road,,,Oyster Bay,NY,11771,USA,2020-03-19
857577,2918,Mailing,20 Sagamore Hill Road,,,Oyster Bay,NY,11771,USA,2020-03-19
857578,2917,Physical,3693 S Old Spanish Trail,,,Tucson,AZ,85730,USA,2020-03-19
857579,2912,Physical,401 North Hamilton Street,,,St. Croix Falls,WI,54024,USA,2020-03-19
857580,2913,Physical,84 Saint Croix Drive,,,Calais,ME,04619     ,USA,2020-03-19
857581,2913,Mailing,PO Box 247,,,Calais,ME,04619     ,USA,2020-03-19
857582,13978,Physical,897 South Columbus Avenue,,,Mount Vernon,NY,10550,USA,2020-03-19
857583,2916,Physical,139 Saint Gaudens Road,,,Cornish,NH,03745     ,USA,2020-03-19
857584,2922,Physical,2 New Liberty Street - Salem Armory Visitor Center,193 Derby Street - Waite and Peirce,,Salem,MA,01970     ,USA,2020-03-19
857585,2926,Physical,Salinas Pueblo Missions National Monument,105 South Ripley St.,,Mountainair,NM,87036-0517,USA,2020-03-19
857586,2926,Mailing,Salinas Pueblo Missions National Monument,PO Box 517,,Mountainair,NM,87036-0517,USA,2020-03-19
857587,2928,Physical,Route 75 Salt River Bay,,,Christiansted,VI,00820     ,USA,2020-03-19
857588,2928,Mailing,2100 Church St. #100,,,Christiansted,VI,00820     ,USA,2020-03-19
857589,2911,Physical,Visitor Center at Mission San Josй,6701 San Jose Drive,,San Antonio,TX,78214,USA,2020-03-19
857590,2911,Mailing,Headquarters,2202 Roosevelt Avenue,,San Antonio,TX,78210,USA,2020-03-19
857593,2921,Physical,501 Norzagaray Street,Castillo San Cristobal,,San Juan,PR,00901     ,USA,2020-03-19
857594,2921,Mailing,501 Norzagaray Street,,,San Juan,PR,00901     ,USA,2020-03-19
857595,2920,Physical,4668 Cattle Point Rd.,,,Friday Harbor,WA,98250,USA,2020-03-19
857596,2920,Mailing,P.O. Box 429,,,Friday Harbor,WA,98250,USA,2020-03-19
857597,2924,Physical,910 Wansted,POB 249,,Eads,CO,81036-,USA,2020-03-19
857598,2924,Mailing,1301 Maine St,POB 249,,Eads,CO,81036-0249,USA,2020-03-19
857599,2914,Physical,National Trails,Santa Fe National Historic Trail,120 South Federal Place,Santa Fe,NM,87501,USA,2020-03-19
857600,2914,Mailing,National Trails,Santa Fe National Historic Trail,PO Box 728,Santa Fe,NM,87504,USA,2020-03-19
857601,2923,Physical,26876 Mulholland Highway,,,Calabasas,CA,91302,USA,2020-03-19
857603,2919,Physical,244 Central St,,,Saugus,MA,01906     ,USA,2020-03-19
857604,12735,Physical,140 College Drive,,,Pottstown,PA,19464,USA,2020-03-19
857605,2929,Physical,190276 Old Oregon Trail,,,Gering,NE,69341,USA,2020-03-19
857606,2929,Mailing,P.O. Box 27,,,Gering,NE,69341,USA,2020-03-19
857607,2932,Physical,7002 U.S. Highway 80 West,P.O. Box 595,,White Hall,AL,36040,USA,2020-03-19
857608,2932,Mailing,7002 U.S. Highway 80 West,P.O. Box 595,,Hayneville,AL,36040,USA,2020-03-19
857609,2931,Physical,47050 Generals Highway,,,Three Rivers,CA,93271,USA,2020-03-19
857610,2933,Physical,Shenandoah National Park,3655 U.S. Highway 211 East,,Luray,VA,22835,USA,2020-03-19
857611,2934,Physical,1055 Pittsburg Landing Road,,,Shiloh,TN,38376,USA,2020-03-19
857612,2936,Physical,103 Monastery St.,,,Sitka,AK,99835,USA,2020-03-19
857613,2937,Physical,9922 Front Street,,,Empire,MI,49630,USA,2020-03-19
857614,12736,Physical,The South Carolina National Heritage Corridor,PO Box 477,,Belton,SC,29627,USA,2020-03-19
857615,2938,Physical,Springfield Armory National Historic Site,One Armory Square,Suite 2,Springfield,MA,01105     ,USA,2020-03-19
857616,13536,Physical,2400 East Fort Avenue,,,Baltimore,MD,21230,USA,2020-03-19
857617,2941,Physical,Liberty Island,,,New York,NY,10004,USA,2020-03-19
857618,2940,Physical,Lackawanna Ave at Cliff St,,,Scranton,PA,18503,USA,2020-03-19
857619,2940,Mailing,150 South Washington Avenue,,,Scranton,PA,18503-2018,USA,2020-03-19
857620,2942,Physical,1563 North Thompson Lane,,,Murfreesboro,TN,37129,USA,2020-03-19
857621,2942,Mailing,3501 Old Nashville Highway,,,Murfreesboro,TN,37129,USA,2020-03-19
857622,14524,Physical,"Intersection of Christopher, Grove, and Fourth Streets.",,,New York,NY,10014,USA,2020-03-19
857623,14524,Mailing,26 Wall Street,Federal Hall National Monument c/o Stonewall National Monument,,New York,NY,10005,USA,2020-03-19
857624,2943,Physical,6082 Sunset Crater Road,,,Flagstaff,AZ,86004,USA,2020-03-19
857625,2943,Mailing,6400 U.S. 89,,,Flagstaff,AZ,86004,USA,2020-03-19
857626,2944,Physical,2480B KS Hwy 177,,,Strong City,KS,66869,USA,2020-03-19
857627,12737,Physical,1416 E Main St,,,Murfreesboro,TN,37132,USA,2020-03-19
857628,13979,Physical,3rd and Pine Streets,,,Philadelphia,PA,19106,USA,2020-03-19
857629,13979,Mailing,c/o Independence National Historical Park,143 S. 3rd Street,,Philadelphia,PA,19106,USA,2020-03-19
857630,2949,Physical,315 Second Avenue,,,Medora,ND,58645,USA,2020-03-19
857631,2949,Mailing,PO Box 7,,,Medora,ND,58645,USA,2020-03-19
857632,13981,Physical,28 East 20th Street,,,New York,NY,10003,USA,2020-03-19
857633,13982,Physical,Theodore Roosevelt Inaugural Site,641 Delaware Avenue,,Buffalo,NY,14202,USA,2020-03-19
857634,2945,Physical,George Washington Memorial Parkway,northbound lanes between Roosevelt Bridge and Key Bridge,,Arlington,VA,22209,USA,2020-03-19
857635,2945,Mailing,700 George Washington Memorial Parkway,,,McLean,VA,22101,USA,2020-03-19
857636,13537,Physical,218 Spring Street,,,Catskill,NY,12414,USA,2020-03-19
857637,13537,Mailing,PO Box 426,218 Spring Street,,Catskill,NY,12414,USA,2020-03-19
857638,2668,Physical,211 Main Street,,,West Orange,NJ,07052     ,USA,2020-03-19
857639,13983,Physical,"16 East Basin Drive, SW",,,Washington,DC,200024,USA,2020-03-19
857640,13983,Mailing,900 Ohio Drive SW,,,Washington,DC,20024,USA,2020-03-19
857641,13984,Physical,6655 Rose Hill Road,,,Port Tobacco,MD,20677,USA,2020-03-19
857642,2951,Physical,2038 Alpine Loop Road,,,American Fork,UT,84003,USA,2020-03-19
857643,2951,Mailing,2038 W. Alpine Loop Road,,,American Fork,UT,84003,USA,2020-03-19
857644,2952,Physical,12713 Fort Caroline Road,,,Jacksonville,FL,32225,USA,2020-03-19
857645,2953,Physical,26260 N AZ Hwy 188 Lot 2,,,Roosevelt,AZ,85545,USA,2020-03-19
857646,13985,Physical,85 Touro Street,,,Newport,RI,02840     ,USA,2020-03-19
857647,2955,Physical,National Trails,Trail of Tears National Historic Trail,120 South Federal Place,Santa Fe,NM,87501,USA,2020-03-19
857648,2955,Mailing,National Trails,Trail of Tears National Historic Trail,PO Box 728,Santa Fe,NM,87504,USA,2020-03-19
857649,13540,Physical,800 Main St,,,Tuelake,CA,96134,USA,2020-03-19
857650,13540,Mailing,P.O. Box 1240,,,Tulelake,CA,96134,USA,2020-03-19
857651,14510,Physical,Tule Springs Fossil Beds National Monument,16001 Corn Creek Rd,,Las Vegas,NV,89166,USA,2020-03-19
857652,2958,Physical,1895 E Frontage Road,,,Tumacacori,AZ,85640,USA,2020-03-19
857653,2958,Mailing,P.O. Box 8067,,,Tumacacori,AZ,85640,USA,2020-03-19
857654,2959,Physical,2083 Main St,,,Tupelo,MS,38801,USA,2020-03-19
857655,2959,Mailing,2680 Natchez Trace Parkway,,,Tupelo,MS,38804,USA,2020-03-19
857656,2956,Physical,1616 Chappie James Ave.,,,Tuskegee,AL,36083,USA,2020-03-19
857658,2960,Physical,25 Tuzigoot Rd,,,Clarkdale,AZ,86324,USA,2020-03-19
857659,2960,Mailing,P.O. Box 219,,,Camp Verde,AZ,86322,USA,2020-03-19
857660,2961,Physical,7400 Grant Road,,,St. Louis,MO,63123,USA,2020-03-19
857661,2962,Physical,274 River Road,,,Beach Lake,PA,18405,USA,2020-03-19
857662,14515,Physical,39201 New Mexico Highway 4,,,Jemez Springs,NM,87025,USA,2020-03-19
857663,14515,Mailing,PO Box 359,,,Jemez Springs,NM,87025,USA,2020-03-19
857664,2964,Physical,1400 North Outer Line Drive,,,King of Prussia,PA,19406,USA,2020-03-19
857665,13987,Physical,81 Vanderbilt Park Road,,,Hyde Park,NY,12538,USA,2020-03-19
857666,13987,Mailing,4097 Albany Post Road,,,Hyde Park,NY,12538,USA,2020-03-19
857667,2966,Physical,3201 Clay Street,,,Vicksburg,MS,39183,USA,2020-03-19
857668,13988,Physical,5 Henry Bacon Drive NW,,,Washington,DC,20002,USA,2020-03-19
857669,13988,Mailing,900 Ohio Drive SW,,,Washington,DC,20024,USA,2020-03-19
857670,2967,Physical,1300 Cruz Bay Creek,,,St. John,VI,00830     ,USA,2020-03-19
857671,5445,Physical,Hurrican Hole,,,St. John,VI,00830     ,USA,2020-03-19
857672,5445,Mailing,1300 Cruz Bay Creek,,,St. John,VI,00830     ,USA,2020-03-19
857673,2970,Physical,Voyageurs National Park Headquarters,360 Hwy 11 East,,International Falls,MN,56649,USA,2020-03-19
857674,14514,Physical,6220 Steinbeck Bend Drive,,,Waco,TX,76708,USA,2020-03-19
857675,2972,Physical,3 Walnut Canyon Road,,,Flagstaff,AZ,86004,USA,2020-03-19
857676,2972,Mailing,6400 U.S. 89,,,Flagstaff,AZ,86004,USA,2020-03-19
857677,2973,Physical,135 Murray Blvd.,Ste. 100,,Hagatna,GU,96910,USA,2020-03-19
857678,13989,Physical,2 15th St. NW,,,Washington,DC,200024,USA,2020-03-19
857679,13989,Mailing,900 Ohio Drive SW,,,Washington,DC,20024,USA,2020-03-19
857680,13538,Physical,Washington-Rochambeau National Historic Trail,,1400 North Outer Line Drive,King of Prussia,PA,19406,USA,2020-03-19
857681,2971,Physical,"18555 Hwy 47A, Ste. A",,,Cheyenne,OK,73628,USA,2020-03-19
857682,2975,Physical,735 Nod Hill Road,,,Wilton,CT,06897     ,USA,2020-03-19
857683,12738,Physical,1400 Main Street,,,Wheeling,WV,26003,USA,2020-03-19
857684,2977,Physical,14412 Kennedy Memorial Drive,,,Whiskeytown,CA,96095,USA,2020-03-19
857685,2977,Mailing,P.O. Box 188,,,Whiskeytown,CA,96095,USA,2020-03-19
857686,2979,Physical,19955 Hwy 70 W,,,Alamogordo,NM,88310,USA,2020-03-19
857687,2979,Mailing,PO Box 1086,,,Holloman AFB,NM,88330,USA,2020-03-19
857688,2978,Physical,328 Whitman Mission Road,,,Walla Walla,WA,99362,USA,2020-03-19
857689,13990,Physical,2038 Auburn Avenue,,,Cincinnati,OH,45219,USA,2020-03-19
857690,2981,Physical,6424 W. Farm Road 182,,,Republic,MO,65738,USA,2020-03-19
857691,2980,Physical,26611 US Highway 385,,,Hot Springs,SD,57747,USA,2020-03-19
857692,14516,Physical,719 South King Street,,,Seattle,WA,98104,USA,2020-03-19
857693,3134,Physical,1551 Trap Road,,,Vienna,VA,22182-1643,USA,2020-03-19
857694,2983,Physical,136 Fall Street,,,Seneca Falls,NY,13148,USA,2020-03-19
857695,13991,Physical,1750 Independence Ave. SW,,,Washington,DC,20024,USA,2020-03-19
857696,13991,Mailing,900 Ohio Drive SW,,,Washington,DC,20024,USA,2020-03-19
857699,2986,Physical,Wrangell-St. Elias National Park & Preserve,Mile 106.8 Richardson Highway,,Copper Center,AK,99573,USA,2020-03-19
857700,2986,Mailing,Wrangell-St. Elias National Park & Preserve,PO Box 439,Mile 106.8 Richardson Highway,Copper Center,AK,99573,USA,2020-03-19
857701,2985,Physical,1000 North Croatan Highway,,,Kill Devil Hills,NC,27948,USA,2020-03-19
857702,2985,Mailing,Wright Brothers National Memorial,1401 National Park Drive,,Manteo,NC,27954,USA,2020-03-19
857703,2987,Physical,25137 N. Sunset Crater-Wupatki Loop Rd.,,,Flagstaff,AZ,86004,USA,2020-03-19
857704,2987,Mailing,6400 U.S. 89,,,Flagstaff,AZ,86004,USA,2020-03-19
857705,2988,Physical,2 Officers Row,Yellowstone National Park Headquarters,,Yellowstone National Park,WY,82190,USA,2020-03-19
857706,2988,Mailing,PO Box 168,,,Yellowstone National Park,WY,82190-0168,USA,2020-03-19
857707,13992,Physical,Yorktown Battlefield,1000 Colonial Parkway,,Yorktown,VA,23690,USA,2020-03-19
857708,13992,Mailing,Colonial National Historical Park - Yorktown Battlefield,P.O. Box 210,,Yorktown,VA,23690,USA,2020-03-19
857711,2993,Physical,Off County Rd 20.5,,,Cortez,CO,81321,USA,2020-03-19
857712,2993,Mailing,PO Box 8,,,Mesa Verde,CO,81330,USA,2020-03-19
857713,2992,Physical,West end of 1st Avenue,,,Eagle,AK,99738,USA,2020-03-19
857714,2992,Mailing,P.O. Box 167,,,Eagle,AK,99738,USA,2020-03-19
857715,2994,Physical,Zion National Park,1 Zion Park Blvd.,State Route 9,Springdale,UT,84767,USA,2020-03-19
857716,2570,Physical,Appomattox Court House National Historical Park,239 George Peers Drive,,Appomattox,VA,24522,USA,2020-03-19
857717,2570,Mailing,Appomattox Court House National Historical Park,P.O. Box 218,,Appomattox,VA,24522,USA,2020-03-19
857718,14435,Physical,Arabia Mountain National Heritage Area,3350 Klondike Road,,Lithonia,GA,30038,USA,2020-03-19
857719,2576,Physical,7206 National Seashore Lane,,,Berlin,MD,21811,USA,2020-03-19
857720,2578,Physical,25216 Ben Reifel Road,,,Interior,SD,57750,USA,2020-03-19
857721,2578,Mailing,PO Box 6,,,Interior,SD,57750,USA,2020-03-19
857722,2586,Mailing,33100 Tamiami Trail East,,,Ochopee,FL,34141,USA,2020-03-19
857723,2593,Physical,Milepost 384,,,Asheville,NC,28803,USA,2020-03-19
857724,2593,Mailing,199 Hemphill Knob Rd,,,Asheville,NC,28803,USA,2020-03-19
857725,2599,Physical,Highway 63,Bryce Canyon National Park,,Bryce,UT,84764,USA,2020-03-19
857726,2599,Mailing,P.O Box 640201,,,Bryce,UT,84764,USA,2020-03-19
