AttributeID,AttributeName,AttributeValue,EntityID,EntityType
49,Long Description,"<b>Date: July 25, 2014</b>Walk through Fish Lake Historic site, exploring the legacy of Native Americans, Santiam Wagon Road, and 20th centrury Forest Service including all buildings and equipment from 1920-30s.",38,Tour
62,Num of Steps,0,38,Tour
66,Physical Effort,Moderate,38,Tour
95,Tour Days / Hours Description,"Friday, July 25, 2014",38,Tour
96,Tour Days of Week,Friday,38,Tour
1,Accessibility,The first half of this 2 hour tour is paved and ADA accessible and is one-third-mile. Theres an excavated pit house and Great Kiva on this accessible trail. The second half of the tour is not accessible. ,39,Tour
3,Amenities,Restrooms available,39,Tour
19,Directions To Tour,"<p><b>From Pagosa Springs, Colorado:</b> Drive 16 miles west on Hwy 160 from Pagosa Springs to the Hwy 151 turnoff to Chimney Rock National Monument. Turn left onto Hwy 151 and drive 3 miles south to the entrance of Chimney Rock National Monument. Turn right and drive through the entrance gate 1/2 mile to the Visitor Center. </p><p><b>From Durango, Colorado:</b> Drive 44 miles east on Hwy 160 from Durango to the Hwy 151 turnoff to Chimney Rock National Monument. Turn right onto Hwy 151 and drive 3 miles south to the entrance of Chimney Rock National Monument. Turn right and drive through the entrance gate 1/2 mile to the Visitor Center. </p><i>Note: The entrance gate is open 9:00am to 4:00pm daily in-season May 15 to September 30.</i>",39,Tour
21,Distance (miles),1,39,Tour
43,Important Information,"<ul><li>Visitors should check in at the Visitor Center located one-half mile inside the entrance gate.<li>Dress for outdoor weather: wind, insects, cool temperatures, etc., should be considered.  <li>Please wear sturdy walking shoes, sunblock, and hat.  <li>Each person attending should have water and a flashlight.  <li>Attendees may bring a cushion or blanket to sit on; no chairs are allowed.  <li>For your own safety, stay for the entire program.  This is an adult program and not suitable for children under 12 years of age.  <li>Please note: moon does not rise between the pinnacles.  <li>Ancient structures are not visible from a vehicle.   <li>During operating hours, all access to the archaeological sites is via tour/program operated under agreement with the Forest Service by the Chimney Rock Interpretive Association, a not-for-profit, volunteer organization. Fees are for tours and programs and not an entry fee.  Fees are used to support the interpretive programs and maintain the site.  All fees are non-refundable.<li>You are responsible for the safety of yourself and family. This is a high desert location: proper hydration and sun protection are vital to your comfort and safety.  Bring water (or hydration liquid such as Gatorade).  Drinking water throughout tours and programs is highly encouraged.  Bottled water and Gatorade are available for purchase at the Visitor Center but there are no other potable water sources at the site. <li>If you have an issue with heights and or physical exertion you may find the trail to the Great House Pueblo challenging.  <li>Pit toilet-style restrooms are available at the Visitor Center and the upper parking lot.    <li>Smoking and alcoholic beverages are not permitted anywhere in the National Monument.  <li>Pets are not permitted on trails but there are some kennels available at the Visitor Center.  It is not safe to leave pets in vehicles as parking areas provide little shade.  <li>Except for water and Gatorade-type drinks, food and beverages are allowed only at the Visitor Center area or inside private vehicles. </ul>",39,Tour
49,Long Description,"Guided Walking Tours of the ancient Puebloan archaeological sites at ChimneyRock are offered daily during the season (May 15- September 30). The 1-hourtour (1 1/2 hours including drive time to and from trailheads) and 2-hourtour (allow 2 1/2 hours total) are led by trained volunteer guides. Fortour times and details, please see website (<a href=http://www.chimneyrockco.org/ target=_blank>www.chimneyrockco.org</a>) or callthe Monument (970-883-5359 during the season, 9:00AM - 4:00PM MountainTime).",39,Tour
62,Num of Steps,20,39,Tour
66,Physical Effort,Moderate,39,Tour
19,Directions To Tour,"From the park entrance, drive 20 miles (32.2 km) to the all-way stop on Chapin Mesa. Turn left and drive 0.4 miles (0.6 km) and turn left onto the Cliff Palace Loop. Drive 1.7 miles (2.7 km) to Cliff Palace. Meet the ranger on the overlook above Cliff Palace at least 15 minutes in advance. Please allow 1 hr to arrive to your final destination from the parks entrance station.",4,Tour
21,Distance (miles),0.25,4,Tour
43,Important Information,"Consider your physical health before joining a hike, especially if you have heart or respiratory problems, or other physical difficulties. Elevations range between 7,000 and 7,500 feet (2134 m and 2286 m) above sea level. You should plan for all weather possibilities because weather conditions are quite variable. Its possible to begin your hike in full sun and end with a thunderstorm or snowstorm.",4,Tour
49,Long Description,"This moderate 90-minute, 1/4-mile (0.4 km) tour has an elevation change of 100 feet (30 m) descending uneven stone steps and climbing four, 8- to 10-foot (2.4 m to 3 m) ladders. Participants will be provided an intimate, leisurely encounter with Mesa Verdes largest cliff dwelling. On this evening tour, dramatic sunset lighting will appeal to photographers as well as those seeking a deeper connection with this extraordinary archeological treasure. Tripods and all kinds of cameras are welcome. BUT YOU MUST BE ABLE TO CARRY ALL OF YOUR GEAR WHILE KEEPING YOUR HANDS FREE TO CLIMB LADDERS.<br><br> The tour is available daily from May 25, 2018 to September 8, 2018. Meet the ranger on the overlook above Cliff Palace at least 15 min in advance of the tour.",4,Tour
62,Num of Steps,200,4,Tour
66,Physical Effort,Moderate,4,Tour
95,Tour Days / Hours Description,"Sundays, Mondays, Tuesdays, Wednesdays, Thursdays, Fridays, Saturdays",4,Tour
96,Tour Days of Week,Sunday,4,Tour
1,Accessibility,None,40,Tour
3,Amenities,Flute player and speaker,40,Tour
19,Directions To Tour,"<p><b>From Pagosa Springs, Colorado:</b> Drive 16 miles west on Hwy 160 from Pagosa Springs to the Hwy 151 turnoff to Chimney Rock National Monument. Turn left onto Hwy 151 and drive 3 miles south to the entrance of Chimney Rock National Monument. Turn right and drive through the entrance gate 1/2 mile to the Visitor Center. </p><p><b>From Durango, Colorado:</b> Drive 44 miles east on Hwy 160 from Durango to the Hwy 151 turnoff to Chimney Rock National Monument. Turn right onto Hwy 151 and drive 3 miles south to the entrance of Chimney Rock National Monument. Turn right and drive through the entrance gate 1/2 mile to the Visitor Center. </p><i>Note: The entrance gate is open 9:00am to 4:30pm daily in-season May 15 to September 30.</i>",40,Tour
21,Distance (miles),0.5,40,Tour
43,Important Information,"<ul><li>No late arrivals, entry gate closes 15 minutes before tour time.  <li>Visitors should check in at the Visitor Center located one-half mile inside the entrance gate.<li>Dress for outdoor weather: wind, insects, cool temperatures, etc., should be considered.  <li>Please wear sturdy walking shoes, sunblock, and hat.  <li>Each person attending should have water and a flashlight.  <li>Attendees may bring a cushion or blanket to sit on; no chairs are allowed.  <li>For your own safety, stay for the entire program.  This is an adult program and not suitable for children under 12 years of age.  <li>Please note: moon does not rise between the pinnacles.  <li>Ancient structures are not visible from a vehicle.   <li>During operating hours, all access to the archaeological sites is via tour/program operated under agreement with the Forest Service by the Chimney Rock Interpretive Association, a not-for-profit, volunteer organization. Fees are for tours and programs.  Fees are used to support the interpretive programs and maintain the site.  All fees are non-refundable.<li>You are responsible for the safety of yourself and family. This is a high desert location: proper hydration and sun protection are vital to your comfort and safety.  Bring water (or hydration liquid such as Gatorade).  Drinking water throughout tours and programs is highly encouraged.  Bottled water and Gatorade are available for purchase at the Visitor Center but there are no other potable water sources at the site. <li>If you have an issue with heights and or physical exertion you may find the trail to the Great House Pueblo challenging.  <li>Pit toilet-style restrooms are available at the Visitor Center and the upper parking lot.    <li>Smoking and alcoholic beverages are not permitted anywhere in the National Monument.  <li>Pets are not permitted on trails but there are some kennels available at the Visitor Center.  It is not safe to leave pets in vehicles as parking areas provide little shade.  <li>Except for water and Gatorade-type drinks, food and beverages are allowed only at the Visitor Center area or inside private vehicles. </ul>",40,Tour
49,Long Description,"The full moon program takes place against the backdrop of the Great House Pueblo at the top of Chimney Rock Mesa. The program includes an informative lecture on topics specific to the Chimney Rock site, such as the ancestral Puebloan culture, archaeoastronomy theories, or area geology.  Then, guests watch the full moon rise to the music of Charles Martinez Native American flute. (This moon-rise does not occur between the spires.) Youll be torn between looking west to see the spectacular sunset and focusing on the eastern mountain range to see the first sliver of moon. The program lasts approximately three hours including check-in, driving to the mesa top (2.5 miles up a winding dirt road with 20-mph speed limit - allow 15 minutes each way), and hiking to the Great House Pueblo. The quarter-mile trail to the Great House Pueblo has a 200-foot gain in elevation and exposure to heights and steep drop-offs.  Please keep in mind that the lecture before the moon rises is approximately 30 minutes in length, and the hike back down the high mesa occurs after dark. Parents are asked to closely supervise their children for the safety of all attendees. This program is recommended for ages 8 and up. Guests must enter through the Hwy 151 entry gate during the check-in period stated below; the gate will be locked at the end of that time. Tickets are $15 plus a booking fee and are non-refundable. In the event of cancellation due to inclement weather, rain checks will be available. For details, please call the Visitor Cabin (970-883-5359) 9:00 - 4:00 Mountain Time.<br /><br /><b>Reservations strongly recommended. Limited space. Walk-ins on a first-come, first-serve basis.</b><br /><br /><b>Program Dates:</b> <br /><br /><b>Tuesday, May 29, 2018:</b><br /><b>Arrive</b> for check-in & drive-plus-hike to program location<b> 6:30pm - 7:15pm </b>(entry gate will be locked at 7:15). Program begins at 7:45pm. <br><b>Wednesday, June 27, 2018:</b><br><b>Arrive </b>for check-in & drive-plus-hike to program location <b>6:30pm - 7:15pm </b>(entry gate will be locked at 7:15). Program begins at 7:45pm. <br><b>Friday, July 27, 2018:</b><br><b>Arrive</b>  for check-in & drive-plus-hike to program location<b> 6:30pm - 7:15pm</b> (entry gate will be locked at 7:15) . Program begins at 7:45pm.<br><b>Saturday, August 25, 2018:</b><br><b>Arrive</b> for check-in & drive-plus-hike to program location <b>6:15pm - 7:00pm</b>(entry gate will be locked at 7:00). Program begins at 7:30pm. <br><b>Monday, September 24, 2018:</b><br><b>Arrive</b> for check-in & drive-plus-hike to program location <b>5:30pm - 6:15pm </b>(entry gate will be locked at 6:15). Program begins at 6:45pm. <br>",40,Tour
62,Num of Steps,20,40,Tour
66,Physical Effort,Moderate,40,Tour
49,Long Description,"Experience the sunrise from the Chacoan Great House and learn why these events were important to the Ancient Ones. There will be a tour of the upper and lower Chimney Rock site following the sunrise. This program involves an uphill hike (trail is rocky and steep in places) to the Great House in predawn darkness. This requires very good flashlights and appropriate dress. The gate will open at 5:00 AM and will be locked at 5:30 AM. There is a 3-mile drive to the trailheads and a 30/45-minute walk to the Great House. Sunrise is at 6:56 AM. These are reservations-only programs, not suitable for children under 8. The fee is $16.00 (age 13 and up) and $8.00 (ages 5-12) and is considered a non-refundable donation. A booking fee applies to  each ticket purchased online or through the call center. Making a reservation through the call center or website is the only way to guarantee a spot on this tour. Most programs are at full capacity, but we will accommodate walk-ins if space is available. Booking fees do not apply to walk-ins. In the event of cancellation due to inclement weather,  rain checks will be available. For details, please call the Visitor Cabin (970-883-5359) 9:00 - 4:00 mountain time.",400,Tour
49,Long Description,"This combination package begins at the upper parking lot with a one-hour guided tour of the one-third-mile paved Great Kiva Trail loop. The beautiful mountain views on this easy trail will lead you to a 44-foot diameter excavated great kiva, probably a community gathering place for those who lived at the site 1,000 years ago. Also on this trail is an excavated pit house, a typical home of the ancient Puebloans. Volunteers will then light the Pueblo Trail to the Great House Pueblo at the mesa top for the Full Moon program before the twin spires. The program includes an informative lecture on topics specific to the Chimney Rock site, such as the Ancestral Puebloan culture, archaeoastronomy theories, or area geology.  Then, guests watch the full moon rise to the music of Charles Martinez Native American flute. (This moon-rise does not occur between the spires.) Youll be torn between looking west to see the spectacular sunset and focusing on the eastern mountain range to see the first sliver of moon. The complete package lasts approximately four hours including check-in, driving to the mesa top (2.5 miles up a winding dirt road with 20-mph speed limit - allow 15 minutes each way), touring the Great Kiva trail, and hiking to the Great House Pueblo. The quarter-mile trail to the Great House Pueblo has a 200-foot gain in elevation and exposure to heights and steep drop-offs. Please keep in mind that the lecture before the moon rises is approximately 30 minutes in length, and the hike back down the high mesa occurs after dark. Parents are asked to closely supervise their children for the safety of all attendees. This program is recommended for ages 8 and up. Tickets are $20.00 plus booking fee and are non-refundable.  In the event of cancellation due to inclement weather, rain checks will be available. For details, please call the Visitor Cabin (970-883-5359) 9:00 to 4:00 Mountain Time.<br /><br /><b>Reservations strongly recommended. Limited space. Walk-ins on a first-come, first-serve basis.</b><br /><br /><b>Program Dates: </b><br><br><b>Tuesday, May 29, 2018: </b><br><b>Arrive</b> for check-in & drive to trailhead<b> 5:45pm - 6:00pm. </b>Early Kiva Trail Tour starts at 6:15pm. Full Moon Program begins at 7:45pm. <br><b>Wednesday, June 27, 2018: </b><br><b>Arrive</b>for check-in & drive to trailhead<b> 5:45pm - 6:00pm. </b>Early Kiva Trail Tour starts at 6:15pm. Full Moon Program begins at 7:45pm. <br><b>Friday, July 27, 2018: </b><br><b>Arrive </b>for check-in & drive to trailhead <b> 5:45pm - 6:00pm. </b>Early Kiva Trail Tour starts at 6:15pm. Full Moon Program begins at 7:45pm. <br><b>Saturday, August 25, 2018: </b><br><b>Arrive</b> for check-in & drive to trailhead <b>5:30pm - 5:45pm. </b>Early Kiva Trail Tour starts at 6:00pm. Full Moon Program begins at 7:30pm. <br><b>Monday, September 24, 2018: </b><br><b>Arrive</b> for check-in & drive to trailhead <b>4:45pm - 5:00pm. </b> Early Kiva Trail Tour starts at 5:15pm. Full Moon Program begins at 6:45pm. <br>",41,Tour
49,Long Description,"Experience the sunrise from the Chacoan Great House and learn why these events were important to  the Ancient Ones. There will be a tour of the upper and lower Chimney Rock site following the sunrise. This program involves an uphill hike (trail is rocky and steep in places) to the Great House in predawn darkness. This requires very good flashlights and appropriate dress. The gate will open at 5:00 AM and will be locked at 5:30 AM. There is a 3-mile drive to the trailheads and a 30/45-minute walk to the Great House. Sunrise is at 6:56 AM. These are reservations-only programs, not suitable for children under 8. The fee is $16.00 (age 13 and up) and $8.00 (ages 5-12) and is considered a non-refundable donation. A booking fee applies to  each ticket purchased online or through the call center. Making a reservation through the call center or website is the only way to guarantee a spot on this tour. Most programs are at full capacity, but we will accommodate walk-ins if space is available. Booking fees do not apply to walk-ins. In the event of cancellation due to inclement weather,  rain checks will be available. For details, please call the Visitor Cabin (970-883-5359) 9:00 - 4:00 mountain time.",410,Tour
1,Accessibility,"Restrooms, telescopes for sky viewing in parking area.",42,Tour
3,Amenities,Restrooms,42,Tour
19,Directions To Tour,"From Pagosa Springs, Colorado: Drive 16 miles west on Hwy 160 from Pagosa Springs to the Hwy 151 turnoff to Chimney Rock National Monument. Turn left onto Hwy 151 and drive 3 miles south to the entrance of Chimney Rock National Monument. Turn right and drive through the entrance gate 1/2 mile to the Visitor Center.<br /><br />From Durango, Colorado: Drive 44 miles east on Hwy 160 from Durango to the Hwy 151 turnoff to Chimney Rock National Monument. Turn right onto Hwy 151 and drive 3 miles south to the entrance of Chimney Rock National Monument. Turn right and drive through the entrance gate 1/2 mile to the Visitor Center.<br /><br />Note: The entrance gate is open 9:00 a.m. to 4:30 p.m. daily in-season, May 15 to September 30.",42,Tour
43,Important Information,"<ul><li>No late arrivals, entry gate closes 15 minutes before tour time.  <li>Visitors should check in at the Visitor Center located one-half mile inside the entrance gate.<li>Dress for outdoor weather: wind, insects, cool temperatures, etc., should be considered.  <li>Please wear sturdy walking shoes, sunblock, and hat.  <li>Each person attending should have water and a flashlight.  <li>Attendees may bring a cushion or blanket to sit on; no chairs are allowed.  <li>For your own safety, stay for the entire program.    <li>Please note: moon does not rise between the pinnacles.  <li>Ancient structures are not visible from a vehicle.   <li>During operating hours, all access to the archaeological sites is via tour/program operated under agreement with the Forest Service by the Chimney Rock Interpretive Association, a not-for-profit, volunteer organization. Fees are for tours and programs.  Fees are used to support the interpretive programs and maintain the site.  All fees are non-refundable.<li>You are responsible for the safety of yourself and family. This is a high desert location: proper hydration and sun protection are vital to your comfort and safety.  Bring water (or hydration liquid such as Gatorade).  Drinking water throughout tours and programs is highly encouraged.  Bottled water and Gatorade are available for purchase at the Visitor Center but there are no other potable water sources at the site. <li>Pit toilet-style restrooms are available at the Visitor Center and the upper parking lot.    <li>Smoking and alcoholic beverages are not permitted anywhere in the National Monument.  <li>Pets are not permitted on trails but there are some kennels available at the Visitor Center.  It is not safe to leave pets in vehicles as parking areas provide little shade.  <li>Except for water and Gatorade-type drinks, food and beverages are allowed only at the Visitor Center area or inside private vehicles. </ul>",42,Tour
49,Long Description,"<p>Timed for when the moon is absent from the sky, this program enables guests to enjoy the night sky in a truly dark-sky environment and see fainter objects that the moons light would normally obscure. </p><p>The Hwy 151 Entry Gate will open an hour before sunset, for check-in and driving to the High Mesa parking lot, where volunteers await with telescopes. While we wait for our eyesight to adjust to the growing darkness, well hear a short talk to prepare us for viewing the night sky. Topics may include how the ancient people who periodically inhabited the site lived, how they used the unique landscape of the Chimney Rock area to view the sky, what special astronomical events they might have seen, and what we will see in the evenings viewing. </p><p>At the viewing area, each telescope will focus on a different feature, and the volunteers will change that focus periodically during the viewing time.  Viewing is scheduled to continue until about one hour after maximum darkness. Guests may depart from the viewing area whenever they choose.</p><p>Remember that at this altitude the nights begin to cool rapidly after sunset, so an appropriate jacket or sweater will enable you to remain comfortable while you enjoy the majesty of the night sky at Chimney Rock. </p><p>This program is perfect for young families and those with limited mobility. </p><p>Visitors traveling with their own telescope are encouraged to bring it to the program and share it with others. </p><p>Tickets are $12.00 (adults) and $5.00 (children 5-12) plus booking fee, and are non-refundable. In the event of cancellation due to inclement weather, rain checks will be available. For details, please call the Visitor Cabin (970-883-5359) 9:00 - 4:00 Mountain Time.</p><br /><b>Reservations strongly recommended. Limited space. Walk-ins on a first-come, first-serve basis.</b><br /><br /><b>Program Dates:</b> <br /><br /><b>Friday June 8, 2018:</b> Arrive for check-in <b>7:30 - 7:45pm.</b> Program begins at <b>8:15pm.</b><br /><br /><b>Friday July 13, 2018:</b> Arrive for check-in <b>7:30 - 7:45pm. </b>Program begins at <b>8:15pm.</b><br /><br /><b>Friday August 10, 2018:</b> Arrive for check-in <b>7:00 - 7:15pm.</b> Program begins at <b>7:45pm.</b><br /><br /><b>Friday, September 7, 2018:</b> Arrive for check-in <b>6:30 - 6:45pm.</b> Program begins at <b>7:15pm.</b><br /><br />",42,Tour
62,Num of Steps,0,42,Tour
66,Physical Effort,Easy,42,Tour
19,Directions To Tour,"<p><b>From Pagosa Springs, Colorado:</b> Drive 16 miles west on Hwy 160 from Pagosa Springs to the Hwy 151 turnoff to Chimney Rock National Monument. Turn left onto Hwy 151 and drive 3 miles south to the entrance of Chimney Rock National Monument. Turn right and drive through the entrance gate 1/2 mile to the Visitor Center. </p><p><b>From Durango, Colorado:</b> Drive 44 miles east on Hwy 160 from Durango to the Hwy 151 turnoff to Chimney Rock National Monument. Turn right onto Hwy 151 and drive 3 miles south to the entrance of Chimney Rock National Monument. Turn right and drive through the entrance gate 1/2 mile to the Visitor Center. </p><i>Note: The entrance gate is open 6:00-6:05a.m. daily in-season May 15 to September 30.</i>",44,Tour
21,Distance (miles),0.5,44,Tour
43,Important Information,"<ul><li>No late arrivals, entry gate closes 15 minutes before tour time.  <li>Visitors should check in at the Visitor Center located one-half mile inside the entrance gate.<li>Dress for outdoor weather: wind, insects, cool temperatures, etc., should be considered.  <li>Please wear sturdy walking shoes, sunblock, and hat.  <li>Each person attending should have water and a flashlight.  <li>Attendees may bring a cushion or blanket to sit on; no chairs are allowed.  <li>For your own safety, stay for the entire program.  This is an adult program and not suitable for children under 12 years of age.  <li>Please note: moon does not rise between the pinnacles.  <li>Ancient structures are not visible from a vehicle.   <li>During operating hours, all access to the archaeological sites is via tour/program operated under agreement with the Forest Service by the Chimney Rock Interpretive Association, a not-for-profit, volunteer organization. Fees are for tours and programs.  Fees are used to support the interpretive programs and maintain the site.  All fees are non-refundable.<li>You are responsible for the safety of yourself and family. This is a high desert location: proper hydration and sun protection are vital to your comfort and safety.  Bring water (or hydration liquid such as Gatorade).  Drinking water throughout tours and programs is highly encouraged.  Bottled water and Gatorade are available for purchase at the Visitor Center but there are no other potable water sources at the site. <li>If you have an issue with heights and or physical exertion you may find the trail to the Great House Pueblo challenging.  <li>Pit toilet-style restrooms are available at the Visitor Center and the upper parking lot.    <li>Smoking and alcoholic beverages are not permitted anywhere in the National Monument.  <li>Pets are not permitted on trails but there are some kennels available at the Visitor Center.  It is not safe to leave pets in vehicles as parking areas provide little shade.  <li>Except for water and Gatorade-type drinks, food and beverages are allowed only at the Visitor Center area or inside private vehicles. </ul>",44,Tour
49,Long Description,"Watch the sun rise over the San Juans this first day of autumn, and discuss how the ancients may have lived, and why they celebrated the equinoxes. This 2-3 hour event begins at the Sun Tower, a place not visited on our regular tours, and concludes at the Stone Basin providing two viewing locations. Guests must enter the Hwy 151 entry gate during the check-in period below; the gate will be locked at the end of this time.  This program is suitable for ages 8 and up. Tickets are $15.00 plus booking fee, and are non-refundable.  In the event of cancellation due to inclement weather, rain checks will be available.  For details, please call the Visitor Cabin (970-883-5359) 9:00 to 4:00 Mountain Time.<br /><br /><b>Reservations strongly recommended. Limited space. Walk-ins on a first-come, first-serve basis.</b><br /><br /><b>Program Date:</b> <br /><b>Friday Sept. 22, 2017: </b> <br><b>Arrive for check-in 6:00am to 6:05am</b> (entry gate will be locked at 6:05am). Sunrise is at approximately<b> 6:56am. </b>",44,Tour
62,Num of Steps,0,44,Tour
66,Physical Effort,Easy,44,Tour
1,Accessibility,All activities are accessible for this event.,45,Tour
3,Amenities,"Restrooms, food vendors, crafts, picnic tables by visitors center",45,Tour
19,Directions To Tour,"<p><b>From Pagosa Springs, Colorado:</b> Drive 16 miles west on Hwy 160 from Pagosa Springs to the Hwy 151 turnoff to Chimney Rock National Monument. Turn left onto Hwy 151 and drive 3 miles south to the entrance of Chimney Rock National Monument. Turn right and drive through the entrance gate 1/2 mile to the Visitor Center. </p><p><b>From Durango, Colorado:</b> Drive 44 miles east on Hwy 160 from Durango to the Hwy 151 turnoff to Chimney Rock National Monument. Turn right onto Hwy 151 and drive 3 miles south to the entrance of Chimney Rock National Monument. Turn right and drive through the entrance gate 1/2 mile to the Visitor Center. </p><i>Note: The entrance gate is open 10:00am to 4:00pm daily in-season May 15 to September 30.</i>",45,Tour
21,Distance (miles),0,45,Tour
43,Important Information,"<ul><li>Visitors should check in for the tour at the Visitors Center located one-half mile inside the entrance gate.  <li>No late arrivals, entry gate closes 15 minutes after tour time. <li>The event is outdoors and exposed to the elements.  Dress for outdoor weather: wind, insects, cool temperatures, etc., should be considered.  <li>This is a high desert location and drinking water throughout the day is highly encouraged as well as wearing sunblock, and a hat. Food and beverages are allowed only at the Visitor Center area where there are picnic tables.</ul>",45,Tour
49,Long Description,"This free, family-oriented festival is held at Chimney Rocks Visitor Center area. Step back in time as volunteers and artisans demonstrate ancient tools and crafts. Visitors may make a pot, throw an atlatl (a type of throwing spear), pound yucca leaves to release their fibers, carve their own petroglyph, grind corn with a mano and metate, watch a volunteer spin dog hair using a drop spindle, see an expert flint knapper create hand tools, and learn how Native Americans make flutes. The festival is open from 10:00 a.m. to 4:00 p.m. and includes Native American arts and crafts for sale. This special event does not require reservations and does not have a limit to number of people. Regularly-scheduled guided tours and audio-guided tours are also available; see Summary of Fees.<br /><br /><b>Tour Dates: </b><br>Saturday July 21, 2018 <br>Sunday July 22, 2018 <br>10:00 a.m. to 4:00 p.m.",45,Tour
62,Num of Steps,0,45,Tour
66,Physical Effort,Easy,45,Tour
49,Long Description,"<b><h3><font color = red>Remember: If you get a no reservations available message. </b></font></h3><p><h3>1. 1,300 Walk-In tickets are available daily on a first come first served basis at the Park Visitor Center.<p>2. Each day at 7:00 am on-line ticket inventory is released for the next day.</p></h3> <br />",46,Tour
96,Tour Days of Week,Sunday,46,Tour
49,Long Description,"1,300 Walk-In tickets are available daily on a first come first served basis at the Park Visitor Center. <br />",47,Tour
96,Tour Days of Week,Sunday,47,Tour
1,Accessibility,None.,49,Tour
3,Amenities,Restrooms available at the office.,49,Tour
19,Directions To Tour,All tours begin at the Sweet Home Ranger District.,49,Tour
21,Distance (miles),2,49,Tour
43,Important Information,"<ul><li>Trip Leader: Stefanie Gatchell<li>Date: Oct 10 2014<li> This hike leaves from the ranger district office at scheduled time (9:00 a.m.).  Please come prepared for a day in the forest, lunch, water, appropriate clothes, etc.</ul>",49,Tour
49,Long Description,"<b> Date Oct 10 2014;</b> We will encounter bigleaf maple festooned in yellow along the South Santiam River and brilliant red vine maple growing on black lava, all on our way to a colorful glacial cirque at the Middle Pyramid.",49,Tour
66,Physical Effort,Moderate,49,Tour
95,Tour Days / Hours Description,Oct 10 2014,49,Tour
49,Long Description,Child Annual Pass,5,Tour
1,Accessibility,None.,50,Tour
3,Amenities,Restrooms available at the office.,50,Tour
19,Directions To Tour,All tours begin at the Sweet Home Ranger District.,50,Tour
21,Distance (miles),0,50,Tour
43,Important Information,"<ul><li>Trip Leader: Alice Smith.<li>Date: Not offer this year<li>This hike leaves promptly from the ranger district office at scheduled time.  <li>Please come prepared for a day in the forest, lunch, water, appropriate clothes, etc...</ul>",50,Tour
49,Long Description,<b><font color=#ff0000><p>Not offer this year.</p></font></b><br><br> Explore native wildflowers and the volcanic landscapes that formed the Cascades on a narrated auto tour through the  District.,50,Tour
62,Num of Steps,0,50,Tour
66,Physical Effort,Easy,50,Tour
95,Tour Days / Hours Description,June 28 - 0900,50,Tour
1,Accessibility,None.,51,Tour
3,Amenities,Restroom at Ranger Station before hike begins.,51,Tour
19,Directions To Tour,Tour begins at Sweet Home Ranger Station.,51,Tour
21,Distance (miles),3,51,Tour
43,Important Information,"This tour leaves the Ranger District at 0900. Please come prepared for a day in the forest with appropriate clothing, footwear, water and a lunch.",51,Tour
49,Long Description,"Experience a wildflower-filled meadow in a natural amphitheater and see the largest Alaskan yellow cedars to be found.<br /><br />July 20, 2018",51,Tour
62,Num of Steps,6000,51,Tour
66,Physical Effort,Moderate,51,Tour
95,Tour Days / Hours Description,07-20-2018,51,Tour
96,Tour Days of Week,Friday,51,Tour
1,Accessibility,None.,52,Tour
3,Amenities,Restrooms available at the office.,52,Tour
19,Directions To Tour,All tours begin at the Sweet Home Ranger District.,52,Tour
21,Distance (miles),7,52,Tour
43,Important Information,"<ul><li>Trip Leader: Tony Farque.<li>Date:<li>This hike leaves promptly from the ranger district office at scheduled time.  <li>Please come prepared for a day in the forest, lunch, water, appropriate clothes, etc...</ul>",52,Tour
49,Long Description,"<b><font color=#ff0000><p>.</p></font></b><br><br> This tour will visit cultural settings including open meadows, ancient trails, old growth trees, and the Edge of the World Site. Tribal practices for the past 8000 years will be discussed.",52,Tour
62,Num of Steps,0,52,Tour
66,Physical Effort,Moderate,52,Tour
1,Accessibility,None.,54,Tour
3,Amenities,Restrooms available at the office.,54,Tour
19,Directions To Tour,All tours begin at the Sweet Home Ranger District.,54,Tour
21,Distance (miles),5,54,Tour
43,Important Information,"<ul><li>Trip Leader: Tony Farque.<li>Date: August 21, 2015<li> This hike leave promptly from the ranger district office at scheduled time (8:00 a.m.).  Please come prepared for a day in the forest, lunch, water, appropriate clothes, etc.</ul>",54,Tour
49,Long Description,"<b> Date: August 21, 2015</b>  Explore what early travel was like in the forest on the historic toll road that once linked the Willamette Valley to eastern Oregon.",54,Tour
62,Num of Steps,0,54,Tour
66,Physical Effort,Moderate,54,Tour
95,Tour Days / Hours Description,"August 21, 2015",54,Tour
1,Accessibility,None.,55,Tour
3,Amenities,Restroom at Ranger Station before hike begins.,55,Tour
19,Directions To Tour,Tour begins at Sweet Home Ranger Station.,55,Tour
21,Distance (miles),1,55,Tour
43,Important Information,"This hike leave promptly from the ranger district office at scheduled time (0900).  Please come prepared for a day in the forest, lunch, water, appropriate clothes, etc...",55,Tour
49,Long Description,"Learn about the berries that have sustained people and wildlife in the Cascades for thousands of years. Includes traditional uses of berries and how to distinguish between edible and non-edible.  This is a great hike for families. Please bring a berry container. <br /><br />August 24, 2018",55,Tour
62,Num of Steps,2000,55,Tour
66,Physical Effort,Easy,55,Tour
95,Tour Days / Hours Description,8/24/2018,55,Tour
96,Tour Days of Week,Friday,55,Tour
1,Accessibility,None.,56,Tour
3,Amenities,Restroom at Ranger Station before hike begins ,56,Tour
19,Directions To Tour,Tour begins at the Sweet Home Ranger District at 9:00 am.,56,Tour
21,Distance (miles),2,56,Tour
43,Important Information,"This tour leaves the Ranger District at 0900. Please come prepared for a day in the woods with appropriate clothing,  footwear, and water. Dont forget a pocket knife and mushroom pail.",56,Tour
