AttributeID,AttributeName,AttributeValue,EntityID,EntityType
49,Long Description,"The Shadow Creek Trail travels past glacier-fed lakes and icy streams at the base of the Minarets and Mount Ritter. The trail starts at Agnew Meadows (shuttle bus stop #1); for the first three miles, the Shadow and River Trails are combined. Near Olaine Lake the trails split; the Shadow Trail climbs past Shadow Lake to connect with the John Muir Trail. Camping is not allowed at Shadow Lake. The Shadow Trail continues up Shadow Creek to Ediza and Iceberg Lakes. This is an active bear area so you must use bear resistant food containers to secure your food and refuse.  Other area trails have separate quotas; refer to the area map for trail names.",487,PermitEntrance
18,Direction,"Leave Hwy 395 approx. 7 miles North of Lee Vining. Turn west on Lundy Canyon Rd, trailhead begins near the outflow of Lundy Lake.",488,PermitEntrance
43,Important Information,<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_01_HooverHall.pdf target=_blank>Click Here</a>.<p>Lakes Canyon trail is non quota:You do not need a reservation for trips starting at Lundy or Lakes Canyon. Contact Inyo National Forest for information about walk in permits for non quota trails.<ul><li> Food and refuse must be stored so that animals cannot get into the food or trash.<li>Not passable for stock.<li>Guiding in Hoover wilderness is by Yosemite Mountaineering School. <li> This area is near Bighorn Sheep habitat. Use of pack goats is not advised in order to protect the health of the wild sheep.<li>Hoover Wilderness regulations apply.</ul></p><br><br>USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=20648&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+Lakes+Canyon+Trail target=_blank>Lakes Canyon</a>.,488,PermitEntrance
49,Long Description,"Starting at the south end of Lundy Lake, the Lakes Canyon trail steadily climbs the narrow canyon between Gilcrest Peak and Mount Scowden. Interesting remains of mining history can be seen in this area.  Visitors should remember that the Antiquities Act protects all artifacts from being damaged or removed, so be sure to leave historical items where they are. It is 3.3 miles to reach Oneida Lake with Blue Lake and Crystal Lake nearby.",488,PermitEntrance
43,Important Information,"Day Use Permit only. 25 hp limit. Valid only on Moose, Newfound, and Sucker Lakes. Travel not permitted beyond Sucker Lake. Invalid on Basswood.  ",49,PermitEntrance
18,Direction,"Leave Hwy 395 in Bishop, and turn west on Line Street. Follow Hwy 168 approximately 8 miles to Buttermilk Rd. Follow Buttermilk Road(dirt) past Wells Upper Meadow where the road becomes increasingly worse. You will want a high clearance 4x4 to drive to the end of 8S17AM. While your at the visitor center, ask for the off road vehicle map for the area.",493,PermitEntrance
43,Important Information,"<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_09_PineCreek.pdf target=_blank>Click Here</a>.<p>Upper Buttermilk Area:<ul><li> No campfires above 10,000 ft. <li> Food and refuse must be stored so that animals cannot get into the food or trash.<li>John Muir Wilderness Regulations Apply<li>Deadline: Reservation will be canceled unless the permit pick up instructions are completed before the deadline. Instructions are in the confirmation letter.<li>Only the group leader or alternate leader may pick up the permit; the person picking up the permit must be going on the wilderness trip.<li>BE SURE YOUR DATES AND TRAIL ARE CORRECT  The entire group must start on the trail on the entry date listed. Reservations cannot be changed or transferred</ul></p> <br><br>USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=37196&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+Upper+Buttermilk+Trail target=_blank>Upper Buttermilk</a>.",493,PermitEntrance
49,Long Description," After bouncing over the rugged, high clearance dirt road beyond Bishops Buttermilk Country, the Upper Buttermilk Trail leads up to Langley Reservoir, wedged between the foot of Mt. Humphreys and Basin Mountain.",493,PermitEntrance
18,Direction,"Leave Hwy 395 at Toms Place. Follow Rock Creek Road to Mosquito Flat, and the end of the road where there is paved hiker parking.",494,PermitEntrance
43,Important Information,"<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_08_RockCreek.pdf target=_blank>Click Here</a>.<p>Mono Pass Area: <ul><li> No campfires above 10,000 ft.<li>Bear containers are required for storage of food and trash if camping between the trail head and Mono Pass. Beyond the pass, food and refuse must be stored so that animals cannot get into the food or trash.<li>Check the area map for the correct trail name. Trips going to Little Lakes Valley, Tamarack Lakes or Hilton are a different reservation. <li>John Muir Wilderness Regulations Apply.<li>Deadline: Reservation will be canceled unless the permit pick up instructions are completed before the deadline. Instructions are in the confirmation letter.<li>Only the group leader or alternate leader may pick up the permit; the person picking up the permit must be going on the wilderness trip.<li>BE SURE YOUR DATES AND TRAIL ARE CORRECT - The entire group must start on the trail on the entry date listed. Reservations </ul></p><br><br>USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=20406&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+Mono+Pass+Trail target=_blank>Mono Pass</a>.",494,PermitEntrance
49,Long Description,"Starting from Rock Creek Road at the Little Lakes Trailhead, the Mono Pass Trail climbs out of the Little Lakes Valley and goes to Ruby Lake, where sheer granite walls tower above the emerald waters. Crossing over Mono Pass the trail descends down Mono Creek with side trails to Pioneer Basin and the Recesses. The trail along Mono Creek eventually connects with the John Muir Trail near Quail Meadows and Lake Thomas A Edison. Do not confuse this trail with the other Mono Pass on the border of Yosemite National Park, reached by the Bloody Canyon Trail. Use of bear canisters is required at Ruby Lake. Beyond Mono Pass, food and refuse must be stored so that they cannot be accessed by animals.  Separate quotas apply to the Little Lakes Valley Trail and other area trails.  Refer to the area map for trail names.",494,PermitEntrance
18,Direction,"From Big Pine go west on Crocker Ave. which becomes Glacier Lodge Rd. and follow to the end of the road. Alternate trail start point at the pack station and large paved backpackers parking lot. Day use parking is near Glacier Lodge, at end of the road",495,PermitEntrance
43,Important Information,<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_12_BigPine.pdf target=_blank>Click Here</a><br><p>Big Pine North Fork Area:<ul><li>No campfires.<li>Food and refuse must be stored so that animals cannot get into the food or trash.<li>The South Fork and Baker Lake have separate quotas. <li>John Muir Wilderness regulations apply.<li>Sequoia and Kings Canyon wilderness regulations apply if entering the park.(includes Cross Country travel to Dusy Basin / Palisade Basin  areas; no night box permit pickup)<li>Deadline: Reservation will be canceled unless the permit pick up instructions are completed before the deadline. Instructions are in the confirmation letter.<li>Only the group leader or alternate leader may pick up the permit; the person picking up the permit must be going on the wilderness trip.<li>BE SURE YOUR DATES AND TRAIL ARE CORRECT - The entire group must start on the trail on the entry date listed. Reservations cannot be changed or transferred.</ul></p><br>USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=20328&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+Big+Pine+Creek+North+Fork+Trail target=_blank>Big Pine Creek North Fork</a>.,495,PermitEntrance
49,Long Description,"Going to the popular First through Seventh Lakes up the canyon north of Mount Sill, this trail also offers views of Temple Crag and the Palisade Glacier. The hike begins at First Falls in the shade of Jeffrey pine and aspen and quickly climbs across sage and manzanita covered slopes to enter the wilderness boundary near Second Falls. As the trail climbs past the chain of Big Pine Lakes there are many opportunities to observe the effects of glacial activity, such as cirques, glaciated granite and glacial erratic.  A side trail  to Black Lake offers views of glaciers and the Sierra Crest before rejoining the main trail near Fourth Lake. The trail to Baker Lake has a separate quota.  Please refer to the area map for other trail names.",495,PermitEntrance
18,Direction,None,496,PermitEntrance
43,Important Information,EXIT ONLY,496,PermitEntrance
49,Long Description,None,496,PermitEntrance
18,Direction,"From Bishop go west on Line Street (Hwy 168). Follow Hwy 168 from Bishop in the direction of Aspendell and Sabrina Lake. After Aspendell, turn onto the steep, narrow, mostly dirt North Lake Road. This road is not recommended for trailers. Parking lot for hiking and overnight parking is located near North Lake. Parking in the campground is limited to people registered for campsites. The trail starts from the campground.",497,PermitEntrance
43,Important Information,"<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_10_SabrinaNorthlake.pdf target=_blank>Click Here</a>.<p>Lamarck Lakes Area:<ul><li>The trail to Grass Lake or beyond Lamarck Lake is not recommended for stock.<li> No campfires from Grass Lake to Sierra Crest.<li> Food and refuse must be stored so that animals cannot get into the food or trash.<li>Check the area map for the correct trail name. Trips going toward Piute Pass or Sabrina Lakes Basin are a different reservation. <li> John Muir Wilderness regulations apply.<li>Sequoia and Kings Canyon wilderness regulations apply if entering the National Park. (including no night box permit pickup, no pets, Cross Country permit type for Lamarck Col, Darwin Canyon)<li>Deadline: Reservation will be canceled unless the permit pick up instructions are completed before the deadline. Instructions are in the confirmation letter.<li>Only the group leader or alternate leader may pick up the permit; the person picking up the permit must be going on the wilderness trip.<li>BE SURE YOUR DATES AND TRAIL ARE CORRECT  The entire group must start on the trail on the entry date listed. Reservations cannot be changed or transferred</ul></p><br><br>USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=20368&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+North+Lake-+Lamarck+Lakes+Trail target=_blank>Lamarck Lakes - North Lake</a>.",497,PermitEntrance
49,Long Description,"Starting from North Lake Campground, the Lamarck Lakes Trail immediately splits away from the Piute Pass Trail. The first part of the climb is sheltered by a grove of aspen and pine. The steady climb soon leads to open views of Mount Emerson and the red cliffs of Piute Crags. Lakes are terraced up the canyon in a series of glacier carved granite benches.  The trail to Grass Lake or beyond Lamarck Lake is not recommended for stock. The trail ends at Upper Lamarck Lake. Rugged cross country terrain beyond Upper Lamarck Lakes is predominately steep talus and the snow fields of small glaciers that rest at the foot of Mount Lamarck.  Separate quotas apply to other area trails.  Refer to the areea map for trail names.",497,PermitEntrance
18,Direction,"Leave Hwy 395 at Hwy 120. Follow Tioga Pass Road toward Yosemite. Trailhead is approximately a mile east of Ellery Lake outlet, with limited roadside parking off the edge of the pavement.",498,PermitEntrance
43,Important Information,<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_01_HooverHall.pdf target=_blank>Click Here</a>.<p>You do not need a reservation for trips starting at a non quota trail unless you will end the trip at Mt Whitney. Contact Inyo National Forest for information about walk in permits for non quota trails.</p><br><br>USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=20650&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+Warren+Fork+Trail target=_blank>Warren Fork</a>.,498,PermitEntrance
49,Long Description,"This short trail to a high meadow enters the Hoover Wilderness north of Highway 120, east of Ellery Lake. The trail follows the creek, Warren Fork, for 1.5 miles in the canyon between Tioga Peak and Lee Vining Peak. If you are starting by way of Gardiskey Lake you should request a Saddlebag Lake permit.",498,PermitEntrance
18,Direction,None,499,PermitEntrance
43,Important Information,EXIT ONLY,499,PermitEntrance
49,Long Description,None,499,PermitEntrance
43,Important Information,Not valid at Lake One.,5,PermitEntrance
43,Important Information,Camping limited to designated U.S.F.S. sites.,50,PermitEntrance
18,Direction,Leave Hwy 395 at Hwy 120. Follow Tioga Pass Road toward Yosemite. Turn North onto well marked dirt road to Saddlebag Lake. Trailhead parking is a dirt lot at the end of the road. Trail starts near Saddlebag Lake campground and dam. In the summer season tickets can be purchased for a water taxi from Saddlebag Lake Resort that goes to the end of the lake.,506,PermitEntrance
43,Important Information,<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_01_HooverHall.pdf target=_blank>Click Here</a>.<p>You do not need a reservation for trips starting at a non quota trail unless you will end the trip at Mt Whitney. Contact Inyo National Forest for information about walk in permits for non quota trails.</p><br><br>USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=20652&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+Saddlebag+Lake+Trail target=_blank>Saddlebag Lake</a>.,506,PermitEntrance
49,Long Description,"Just east of Yosemite National Park, Saddlebag Lake is popular for day hikes, fishing and backpacking. A loop trail around the lake provides access for fishing and hiking. There is also a water taxi from the marina at the Saddlebag Lake Resort that goes to the far end of the lake. Trails extend into what is commonly called the Twenty Lakes Basin. Backpackers must go past the end of Saddlebag Lake, to Greenstone Lake or farther into the Twenty Lakes Basin area in order to stay overnight. Camping around Saddlebag Lake is limited to Saddlebag or Sawmill campground near the resort.  The area from Highway 120 to North Peak is open to day hiking only.   See the area map for the location of the day use area of Harvey Monroe Hall Natural Area. ",506,PermitEntrance
43,Important Information,Camping limited to designated U.S.F.S sites.,51,PermitEntrance
18,Direction,Leave Hwy 395 approximately 2 miles south of Lee Vining. Go west on a 4x4 dirt road (1N16) to Upper Horse Meadow.,511,PermitEntrance
43,Important Information,"<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_02_LeeVining.pdf target=_blank>Click Here</a>.<p>Gibbs Lake Area:<ul><li>No campfires above 10,000 ft.<li> Food and refuse must be stored so that animals cannot get into the food or trash. <li> This area is near Bighorn Sheep habitat. Use of pack goats is not advised in order to protect the health of the wild sheep.<li>This trail is not recommended for stock.<li> Ansel Adams Wilderness regulations apply.<li>Deadline: Reservation will be canceled unless the permit pick up instructions are completed before the deadline. Instructions are in the confirmation letter.<li>Only the group leader or alternate leader may pick up the permit; the person picking up the permit must be going on the wilderness trip.<li>BE SURE YOUR DATES AND TRAIL ARE CORRECT  The entire group must start on the trail on the entry date listed. Reservations cannot be changed or transferred</ul></p><br><br>USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=20654&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+Gibbs+Lake+Trail target=_blank>Gibbs Lake</a>. ",511,PermitEntrance
49,Long Description,"Climbing up pine covered slopes and along Gibbs Creek, the trail to Gibbs Lake is 2.7 miles long. This small lake is tucked in the canyon between Mount Dana and Mount Gibbs.  The trail is not recommended for stock beyond the wilderness boundary. The trailhead at Upper Horse Meadows is located at the end of 3 miles of dirt road. ",511,PermitEntrance
18,Direction,"From Lone Pine, CA, travel 13 miles west on Whitney Portal Road. The Mt. Whitney trailhead is located on the north side of the road at Whitney Portal. From Whitney Portal, walk approximately1 mile up the Mt. Whitney Trail, to North Fork Lone Pine Creek. The North Fork trail begins at the creek crossing.",512,PermitEntrance
43,Important Information,"<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_15_MtWhitney.pdf target=_blank>Click Here</a>.<p>North Fork of Lone Pine Creek Area:<br>Day Use in this area requires a Mt. Whitney Zone Day Use Permit <a href=http://www.recreation.gov/unifSearchInterface.do?interface=permtype&contractCode=NRSO&parkId=72201&permitTypeId=1034702728 > click here for Mt. Whitney permits </a> <br><br><ul><li>All Mt. Whitney visitors are expected to pack out their solid human waste. Pack-out kits are distributed with wilderness permits.<li>No Campfires.<li>Be Bear Aware! There is a high level of bear activity in the Mt. Whitney area. <li>At the trailhead, all food and scented items must be removed from vehicles and stored in the bear proof lockers located in parking areas.<li>Dispose of trash in bear proof trash receptacles at the trailhead. <li>Use bear proof containers to store all food and refuse, there are no trees in this canyon suitable to hang food.<li> Stock is not allowed.<li>Deadline: Reservation will be canceled unless the permit pick up instructions are completed before the deadline. Instructions are in the confirmation letter.<li>Only the group leader or alternate leader may pick up the permit; the person picking up the permit must be going on the wilderness trip.<li>BE SURE YOUR DATES AND TRAIL ARE CORRECT  The entire group must start on the trail on the entry date listed. Reservations cannot be changed or transferred</ul>Safety Is Your Responsibility! </p>",512,PermitEntrance
49,Long Description,None,512,PermitEntrance
18,Direction,"From Lone Pine, CA, travel 13 miles west, on Whitney Portal Road. The trailhead is on the right side of the road,at Whitney Portal.",516,PermitEntrance
43,Important Information,"<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_15_MtWhitney.pdf target=_blank>Click Here</a>.<br /><br />Exit Location: Mt. Whitney (Trail Crest Exit) - JM35 <br /> Be Bear Aware! There is a high level of bear activity in the Mt. Whitney area. <ul><li>At the trailhead, all food and scented items must be removed from vehicles and stored in the bear proof lockers located in parking areas. </li><li>Put trash in bear proof trashcans at the trailhead.</li><li>On the trail, use bear proof containers to store all food and refuse. Hanging food is not allowed. </li><li>All Mt. Whitney visitors are expected to pack out their solid human waste (poop and paper). Pack out kits are distributed with wilderness permits. </li><li>No Campfires.</li><li>Only the group leader or alternate leader may pick up or use the permit; the person picking up the permit must be going on the wilderness trip. </li><li>Stock is not allowed Trail Crest to Whitney Portal. </li><li>Special approval is required for commercial use. </li><li>BE SURE YOUR DATES AND TRAIL ARE CORRECT. The entire group must start on the trail on the entry date listed. Reservation dates cannot be changed or transferred. </li><li>Deadline to Pick up Permit: Reservation will be canceled at 10 a.m. on the entry date unless the permit is confirmed for late arrival. One or two weeks before your trip, confirm your group size online to hold your reservation for late arrival. Link to instructions are in the confirmation letter. </li></ul>Safety Is Your Responsibility! ",516,PermitEntrance
49,Long Description,Trail Crest Exit,516,PermitEntrance
18,Direction,"Leave Hwy 395 at the north end of the June Lake Loop, Hwy 158. Just North of Grant Lake, follow dirt road1S23 along Sawmill Creek to the Trailhead. The trail climbs over ridge to cross the inflow of Walker Lake. The road to Walker Lake is private and does not have parking for hikers.",517,PermitEntrance
43,Important Information,"<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_02_LeeVining.pdf target=_blank>Click Here</a>.<br><br>Bloody Canyon Area: Special approval is required for commercial use. Stock is not recommended beyond Lower Sardine Lake.<p><ul><li>No campfires at Lower Sardine Lake; and no campfires above 10,000 ft., look at USFS Webpage for campfire restriction maps.<li>Food and refuse must be stored so that animals cannot get into the food or trash.<li>This is not the Mono Pass trail that provides access to Pioneer Basin and the Recesses in the Rock Creek and Little Lakes Valley area.<li>This area is near Bighorn Sheep habitat. Use of pack goats is not advised in order to protect the health of the wild sheep<li>Yosemite wilderness regulations apply when visiting the National Park. (includes no pets; no camping in Parker Canyon)<li>Deadline: Reservation will be canceled unless the permit pick up instructions are completed before the deadline. Instructions are in the confirmation letter.<li>Only the group leader or alternate leader may pick up the permit; the person picking up the permit must be going on the wilderness trip.<li>BE SURE YOUR DATES AND TRAIL ARE CORRECT - The entire group must start on the trail on the entry date listed. Reservations cannot be changed or transferred.</ul></p><br><br>USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=21234&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+Bloody+Canyon+Trail target=_blank>Bloody Canyon</a>.",517,PermitEntrance
49,Long Description,This route was used to cross the Sierras before wagon roads were built and is named for the injuries to stock that made this rugged crossing. This trail is not recommended for stock. The trail climbs over a ridge to view Walker Lake and goes up Bloody Canyon past Lower and Upper Sardine Lakes. At the head of the canyon the trail crosses Mono Pass into Yosemite National Park and continues toward the Kuna Crest or Parker Pass Creek areas of the park. Do not confuse this with the Mono Pass trail that provides access to Pioneer Basin and the Recesses in the Rock Creek and Little Lakes Valley area. Yosemite National Park wilderness regulations do not allow camping in Parker Canyon.,517,PermitEntrance
18,Direction,"Leave Hwy 395 on Sage Flat rd, approximately 29 miles north of Pearsonville.  Last few miles are dirt.",518,PermitEntrance
43,Important Information,<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_17_SouthSierra.pdf target=_blank>Click Here</a>.<p>You do not need a reservation for trips starting at a non quota trail unless you will end the trip at Mt Whitney. Contact Inyo National Forest for information about walk in permits for non quota trails.</p>South Sierra Wilderness Regulations Apply <br><br>USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=20916&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+Olancha+Pass+Trail target=_blank>Olancha Pass</a>.,518,PermitEntrance
49,Long Description,"Starting from Sage Flat road, the Olancha Pass trail gives assess to the Wildrose trail in the South Sierra Wilderness and eventually reaches the Pacific Crest Trail north of Summit Meadow. Please refer to the area map for other trail names.",518,PermitEntrance
18,Direction,"From Lone Pine turn We4st onto Whitney Portal Rd.  Then turn south onto the Horseshoe Meadows Rd, turn west on Granite view Drive and follow road 16s01 to the end.",519,PermitEntrance
43,Important Information,"<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_15_MtWhitney.pdf target=_blank>Click Here</a>.<p>Tuttle Creek Area:<ul>Special approval is required for commercial guide use. The trail is not recommended for stock.<li>No campfires above 10,400 ft. <li> Food and refuse must be stored so that animals cannot get into the food or trash.<li>John Muir Wilderness Regulations Apply<li>Sequoia and Kings Canyon wilderness regulations apply if entering the National Park. (includes no night box permit pickup; no pets; Cross Country permit type for Miter Basin/ Mt Langley areas)<li>Deadline: Reservation will be canceled unless the permit pick up instructions are completed before the deadline. Instructions are in the confirmation letter.<li>Only the group leader or alternate leader may pick up the permit; the person picking up the permit must be going on the wilderness trip.<li>BE SURE YOUR DATES AND TRAIL ARE CORRECT  The entire group must start on the trail on the entry date listed. Reservations cannot be changed or transferred</ul></p><br><br>USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=20724&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+Tuttle+Creek+Trail target=_blank>Tuttle Creek</a>.",519,PermitEntrance
49,Long Description,Tuttle Creek trail is located approximately 3 miles west of Horseshoe Meadows Road. The trail accesses a stone building known as the Tuttle Creek Ashram. Shortly beyond the wilderness boundary the trail becomes a faint game trail. Sometimes this area is used as a vertical winter ascent to the foot of Mount Langley. ,519,PermitEntrance
43,Important Information,Camping limited to designated U.S.F.S. sites.,52,PermitEntrance
